clan;year;session;location;landmark_id;utme;utmn
serenas;2018;s23270;o;Venetian_Junction;726673;9841298
serenas;2018;s23272;o;Decoral;727747;9840874
serenas;2018;s23275;o;Emmanuel_Springs;726612;9841656
serenas;2018;s23277;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23278;o;Venetian_Junction;726782;9841323
serenas;2018;s23279;c;Spider_X;726796;9841038
serenas;2018;s23280;o;Cripple_Tree;727374;9841904
serenas;2018;s23284;c;Casino_X;726930;9841091
serenas;2018;s23285;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23286;d;Precipice_Den_III;726025;9841891
serenas;2018;s23287;o;Precipice_Den_ll;726080;9841763
serenas;2018;s23289;c;Rock_and_Roll_Crossing;726076;9843884
serenas;2018;s23291;o;Rock_Lobster;726236;9842417
serenas;2018;s23294;o;Decoral;728036;9840995
serenas;2018;s23295;o;Venetian_Junction;727100;9841547
serenas;2018;s23296;o;Venetian_Junction;727004;9841484
serenas;2018;s23297;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23298;d;Precipice_Den_III;726025;9841891
serenas;2018;s23299;o;Decoral;728009;9840437
happyzebra;2008;s233;o;The_Giver;718700;9838649
serenas;2018;s23302;o;Fall11_H2O;727788;9841350
serenas;2018;s23306;o;Fall11_H2O;727948;9841068
serenas;2018;s23307;o;Decoral;728027;9840749
serenas;2018;s23308;o;Decoral;727856;9840914
serenas;2018;s23309;o;Fall11_H2O;727522;9841111
serenas;2018;s23310;c;Venetian_Junction;727004;9841484
serenas;2018;s23311;c;Venetian_Junction;727004;9841484
serenas;2018;s23313;o;Emmanuel_Springs;726445;9841681
serenas;2018;s23314;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23317;o;Fall11_H2O;727900;9841218
serenas;2018;s23318;o;Fall11_H2O;728013;9841075
serenas;2018;s23320;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23321;o;Love_Shack_Mound;726578;9842415
serenas;2018;s23322;o;Cripple_Tree;726937;9842124
serenas;2018;s23323;o;Fall11_H2O;727788;9841350
serenas;2018;s23324;o;Fall11_H2O;727946;9841020
serenas;2018;s23329;o;South_Sign;725252;9844415
serenan;2009;s2333;o;WTF_Den;719198;9851120
serenas;2018;s23331;o;Fall11_H2O;727943;9841220
serenas;2018;s23332;o;Decoral;728014;9840854
serenas;2018;s23333;o;Decoral;727896;9840777
serenas;2018;s23334;o;Venetian_Junction;727004;9841484
serenas;2018;s23335;o;Venetian_Junction;727111;9841736
serenas;2018;s23336;o;Fall11_H2O;727487;9841592
serenas;2018;s23337;o;Fall11_H2O;727950;9841020
serenas;2018;s23339;o;Venetian_Junction;727004;9841484
serenas;2018;s23340;o;Emmanuel_Springs;726466;9841757
serenas;2018;s23341;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23342;o;Benson's_Crossing;726338;9841760
serenas;2018;s23343;o;Fall11_H2O;727952;9840993
serenas;2018;s23345;d;Precipice_Den_III;726025;9841891
serenas;2018;s23346;o;Venetian_Junction;727237;9841346
serenas;2018;s23347;o;Fall11_H2O;727443;9841131
serenas;2018;s23348;o;Decoral;727843;9840896
serenas;2018;s23349;o;Emmanuel_Springs;726894;9842133
serenas;2018;s23350;o;Fall11_H2O;727964;9841022
serenas;2018;s23353;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23355;o;Fall11_H2O;727605;9840976
serenas;2018;s23356;o;Decoral;728298;9840822
serenas;2018;s23357;o;Martin_Darting_Tree;728709;9840994
serenas;2018;s23359;o;Cripple_Tree;727241;9840004
serenas;2018;s23361.1;o;Fall_11_H2O;727671;9841523
serenas;2018;s23362;o;The_Abyss;725282;9842574
serenas;2018;s23363;o;Rock_Lobster;726082;9842504
serenas;2018;s23364;d;Precipice_Den;726069;9841910
serenas;2018;s23368;o;Decoral;728141;9840611
serenas;2018;s23370;d;Precipice_Den;726069;9841910
serenas;2018;s23371;d;Precipice_Den_II;726027;9841858
serenas;2018;s23372;d;Precipice_Den_III;726025;9841891
serenas;2018;s23372.1;o;Fall_11_H2O;727788;9841350
serenas;2018;s23373;o;Cripple_Tree;727033;9842396
serenas;2018;s23374;d;Precipice_Den_ll;726027;9841858
serenas;2018;s23375;d;Precipice_Den_II;726027;9841858
serenas;2018;s23376;d;Precipice_Den_III;726025;9841891
serenas;2018;s23378;o;Cripple_Tree;727307;9842063
serenas;2018;s23380;d;Precipice_Den_II;726027;9841858
serenas;2018;s23381;d;Precipice_Den_III;726025;9841891
serenas;2018;s23385;o;Emmanuel_Springs;726879;9842158
serenas;2018;s23387;d;Precipice_Den_II;726027;9841858
serenas;2018;s23390;o;Sphinx_Bush;727940;9842533
serenas;2018;s23391;o;Sphinx_Bush;728179;9842481
serenas;2018;s23392;d;Precipice_Den_III;726025;9841891
serenas;2018;s23394;o;Fall11_H2O;727724;9841445
serenas;2018;s23395;o;Fall_11_H2O;727668;9841492
serenas;2018;s23396;o;Fall_11_H2O;727630;9841595
serenas;2018;s23399;o;Cripple_Tree;726978;9842443
happyzebra;2008;s234;d;Coincidence_D;719522;9837495
serenas;2018;s23400;o;Fall_11_H2O;727521;9841707
serenas;2018;s23401;o;Cripple_Tree;727401;9841992
serenas;2018;s23402;o;South_Sign;725350;9844473
serenas;2018;s23404;d;Precipice_Den_III;726025;9841891
serenas;2018;s23406;o;Fall_11_H2O;727635;9841646
serenas;2018;s23410;o;Fall_11_H2O;727788;9841350
serenas;2018;s23416;o;4km_Marker;721917;9844632
serenas;2018;s23420;o;Fall_11_H2O;727889;9841642
serenas;2018;s23422;o;Fall_11_H2O;727788;9841350
serenas;2018;s23423;o;Fall_11_H2O;727897;9841550
serenan;2009;s2343;k;Kruuk's_Culvert;723950;9846546
serenas;2018;s23432;o;Monolith;726720;9842302
serenas;2018;s23433;k;Fall_11_H2O;727898;9841233
serenas;2018;s23434;o;Fall_11_H2O;727601;9841663
serenas;2018;s23436;k;Emmanuel_Springs;726898;9841674
serenas;2018;s23437;c;Venetian_Junction;726904;9841635
serenas;2018;s23438;o;Love_Shack_Mound;726262;9842707
serenas;2018;s23440;o;Fall_11_H2O;727649;9841731
serenas;2018;s23441;o;Hall_and_Oates_Tree;726544;9843831
serenas;2018;s23445;o;Cripple_Tree;726881;9842207
serenas;2018;s23447;o;Fall_11_H2O;727640;9841622
serenas;2018;s23448;o;Cripple_Tree;726864;9842217
serenan;2018;s23452;d;J_Fab_Den;718389;9849092
serenan;2018;s23453;o;Octopus;716896;9846944
serenan;2018;s23454;o;Kruuk's_Culvert;724529;9846377
serenan;2018;s23455;o;Breakfast_Junction;724627;9846653
serenan;2018;s23456;d;IAT_Den;718355;9849119
serenan;2018;s23457;d;Crunk_Den;718375;9849268
serenan;2018;s23457.1;d;Crunk_Den;718375;9849268
serenan;2018;s23457.2;d;Kabbalah_Den;718423;9849180
serenan;2018;s23458;d;Crunk_Den;718375;9849268
serenan;2018;s23464;o;Octopus;716896;9846944
serenan;2018;s23465;d;Crunk_Den;718375;9849268
serenan;2018;s23469;d;Crunk_Den;718375;9849268
serenan;2018;s23472;d;Crunk_Den;718375;9849268
serenan;2018;s23473;o;Kruuk's_Culvert;724529;9846377
serenan;2018;s23474;d;Crunk_Den;718375;9849268
serenan;2018;s23475;d;Crunk_Den;718375;9849268
happyzebra;2018;s23477;o;North_Darting_Tree;721041;9846253
serenan;2018;s23479;d;Crunk_Den;718375;9849268
serenan;2018;s23480;o;Sneaky_Hole;717935;9849965
serenan;2018;s23483;o;Driveway;742589;9845194
serenan;2018;s23484;d;Crunk_Den;718375;9849268
serenan;2018;s23492;o;Driveway;742589;9845194
serenan;2018;s23493.1;o;Airfield;723258;9844867
serenan;2018;s23496;d;Crunk_Den;718375;9849268
serenan;2018;s23499;o;Lodge_Junction;724712;9845093
happyzebra;2008;s235;d;Coincidence_D;719522;9837495
serenan;2018;s23501;o;Crunk_Den;718352;9849494
serenan;2018;s23502;d;Crunk_Den;718375;9849268
serenan;2018;s23505;d;Crunk_Den;718375;9849268
serenan;2018;s23506.1;o;Really_Broken_Tree;721321;9844288
serenan;2018;s23508;o;Unremarkable_Tree;723150;9847172
serenan;2018;s23509;o;The_Place_Where_You_Are;723767;9847204
serenan;2009;s2351;o;Lion_Lugga;721091;9849490
serenan;2018;s23510;d;Crunk_Den;718375;9849268
serenan;2018;s23511;o;Twin_Culverts;717102;9849478
serenan;2018;s23513;d;Crunk_Den;718375;9849268
serenan;2018;s23516.1;d;Crunk_Den_2;718357;9849270
serenan;2018;s23517;d;Crunk_Den;718375;9849268
serenan;2009;s2352;o;Serena_Camp;724390;9845214
serenan;2018;s23521;o;The_Place_Where_You_Are;723773;9846931
serenan;2018;s23522;o;Log_Cabin's_Culvert;720793;9847603
serenan;2018;s23526;d;Crunk_Den;718375;9849268
serenan;2018;s23527;o;The_Place_Where_You_Are;723773;9846931
serenan;2018;s23531;o;50km_Sign;716707;9847642
serenan;2018;s23532;d;Crunk_Den;718375;9849268
serenan;2018;s23533;o;Zig_Zag_Tree;717878;9846334
serenan;2018;s23534;o;God_Bless_America_Tree;720511;9844985
serenan;2018;s23535;d;Crunk_Den;718375;9849268
serenan;2018;s23538;o;Everything_Junction;717150;9850261
serenan;2018;s23542;d;Albatross_Den;718494;9849303
serenan;2018;s23543;o;Albatross_Den;718494;9849303
serenan;2018;s23544;o;Rhombush;720508;9848034
serenan;2018;s23547;o;The_Place_Where_You_Are;723773;9846931
serenan;2018;s23548;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23549;o;Gorilla_Duck_Face_Tree;720925;9845845
serenan;2018;s23551;o;Stank_Hole_Junction;721553;9847477
serenan;2018;s23553;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23559;o;Log_Cabin's_Culvert;721100;9847693
serenan;2018;s23561;o;The_Place_Where_You_Are;723928;9846958
serenan;2018;s23562;o;Unremarkable_Tree;722867;9847182
serenan;2018;s23564;o;High_Boo_Junction;722220;9847426
serenan;2018;s23565;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23566;d;Albatross_Den;718494;9849303
serenan;2018;s23567;o;Octopus;716851;9847067
serenan;2018;s23569;o;Stank_Hole_Junction;721406;9847545
serenan;2018;s23570;o;Hippo_Pool_and_Toilet;721194;9848714
serenan;2018;s23574;d;Crunk_Den;718375;9849268
serenan;2018;s23576;o;Blowin'_in_the_Wind_Tree;720903;9844865
serenan;2009;s2358;o;WTF_Den;719453;9850714
serenan;2018;s23580;o;Pile-o-rocks_Crossing;721209;9848004
serenan;2018;s23585;d;IAT_Den;718355;9849119
serenan;2018;s23586;o;50km_Sign;716728;9841179
serenan;2018;s23589;d;IAT_Den;718355;9849119
serenan;2009;s2359;d;Pile-o-rocks_Crossing;721277;9848321
serenan;2018;s23593;c;Unremarkable_Tree;722867;9847182
serenan;2018;s23595;o;Reach_Out_and_Touch_Mound;718663;9849118
serenan;2018;s23596;d;J_Fab_Den;718389;9849092
serenan;2018;s23598;o;God_Bless_America_Tree;720788;9844921
serenan;2018;s23599;o;Log_Cabin's_Culvert;721031;9847772
happyzebra;2008;s236;o;Coincidence_D;719394;9837686
serenan;2009;s2360;o;WTF_Den;719459;9850674
serenan;2018;s23600;o;Pile-o-rocks_Crossing;721276;9848335
serenan;2018;s23601;o;Hippo_Pool_and_Toilet;720922;9850848
serenan;2018;s23605;k;Unremarkable_Tree;722867;9847182
serenan;2018;s23608;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23609;o;Log_Cabin's_Culvert;720890;9847583
serenan;2009;s2361;o;Redemption_Den;722130;9844686
serenan;2018;s23611;o;Log_Cabin's_Culvert;720843;9847762
serenan;2018;s23612;o;Log_Cabin's_Culvert;720858;9847589
serenan;2018;s23613;d;J_Fab_Den;718389;9849092
serenan;2018;s23615;o;Log_Cabin's_Culvert;720945;9847579
serenan;2018;s23616;o;Cul_de_sac;722080;9847898
serenan;2018;s23618;o;Maji_ya_Ndege;720927;9850276
serenan;2018;s23619;o;Log_Cabin's_Culvert;720781;9847604
serenan;2018;s23621;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23623;d;Crunk_Den;718375;9849268
happyzebra;2018;s23627;o;Comatose_Culvert;718092;9841661
happyzebra;2018;s23628;o;Sneaky_Crossing;717521;9841206
happyzebra;2018;s23629;k;Grumpy_Baby_Elephant_Crossing;716912;9841509
serenan;2009;s2363;o;WTF_Den;719246;9850618
happyzebra;2018;s23630;o;Sleepy_Lion_Mound;715981;9840066
happyzebra;2018;s23633;o;Comatose_Culvert;717933;9841368
happyzebra;2018;s23634;o;Sneaky_Crossing;717521;9841206
happyzebra;2018;s23637;k;Gobi_Crossing;715009;9840543
happyzebra;2018;s23638;o;Really_Broken_Tree;721321;9844288
happyzebra;2018;s23639;o;Grumpy_Baby_Elephant_Crossing;716701;9841260
happyzebra;2018;s23642;o;Sprout;720085;9842918
happyzebra;2018;s23643;o;Sprout;720322;9843390
happyzebra;2018;s23644;c;Comatose_Culvert;718092;9841661
happyzebra;2018;s23649;o;Grumpy_Baby_Elephant_Crossing;717011;9841374
happyzebra;2018;s23650;o;Sneaky_Crossing;717394;9841650
happyzebra;2018;s23651;d;Comatose_Culvert;718092;9841661
happyzebra;2018;s23652;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23653;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23656;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23657;o;Sprout;720307;9843371
happyzebra;2018;s23658;o;Sprout;720492;9843749
serenan;2009;s2366;o;Kruuk's_Culvert;724487;9846505
happyzebra;2018;s23660;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23661;k;Really_Broken_Tree;720694;9843868
happyzebra;2018;s23668;o;Dying_Cub_Culvert;718528;9842766
happyzebra;2018;s23669;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23671;o;The_Giver;718790;9838677
happyzebra;2018;s23672;o;Pride_Rock;718481;9838926
happyzebra;2018;s23673;o;Mtafiti_Fisi_Good_Day_Den;717322;9842462
happyzebra;2018;s23674;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23678;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23679;o;Sprout;720045;9842861
happyzebra;2018;s23681;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23682;o;9km_Marker;717874;9842022
happyzebra;2018;s23685;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23686;o;Surfer_Tree;717294;9842523
happyzebra;2018;s23688;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
serenan;2009;s2369;o;WTF_Den;719015;9850909
happyzebra;2018;s23691;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23692;o;Culvert_City;718184;9842567
happyzebra;2018;s23693;o;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23694;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23695;o;Culvert_City;718184;9842567
happyzebra;2018;s23696;o;North_Waterhole;719854;9842647
happyzebra;2018;s23697;o;Surfer_Tree;717238;9842507
happyzebra;2018;s23699;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2008;s237;d;Coincidence_D;719522;9837495
serenan;2009;s2370;o;WTF_Den;718927;9850803
happyzebra;2018;s23700;d;Mtafiti_Fisi_Good_Day_Den;717251;9842925
happyzebra;2018;s23701;o;Culvert_City;718184;9842567
serenan;2018;s23703;d;IAT_Den;718355;9849119
serenan;2018;s23704;o;High_Boo_Junction;722219;9847415
serenan;2018;s23705;o;Log_Cabin's_Culvert;720827;9847611
serenan;2018;s23709;d;Crunk_Den;718375;9849268
serenan;2009;s2371;o;Kruuk's_Culvert;724480;9846536
serenan;2018;s23712;d;Crunk_Den;718375;9849268
serenan;2018;s23713.1;o;Log_Cabin's_Culvert;720866;9847587
serenan;2018;s23714;o;Unremarkable_Tree;722867;9847182
serenan;2018;s23715;c;Stank_Hole_Junction;721553;9847477
serenan;2009;s2372;c;Kruuk's_Culvert;724480;9846539
serenan;2018;s23728;o;Stank_Hole_Junction;721401;9847513
serenan;2018;s23732;o;High_Boo_Junction;722252;9847271
serenan;2018;s23732.1;o;Rhombush;720809;9847595
serenan;2018;s23733;o;Rhombush;720444;9847669
serenan;2018;s23734;d;All_Hallows'_Eve_Den;720265;9848034
serenan;2018;s23735;o;Sundowner_Tree;724266;9844811
serenan;2018;s23737;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23738;o;Log_Cabin's_Culvert;720774;9847602
serenan;2018;s23739;d;All_Hallows'_Eve_Den;720265;9848034
serenan;2009;s2374;o;WTF_Den;720264;9850153
serenan;2018;s23742;o;Pile-o-rocks_Crossing;721159;9847878
serenan;2018;s23744;o;Candy_Cane_Bridge;720494;9849172
serenan;2018;s23745;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23748;o;Log_Cabin's_Culvert;720919;9847581
serenan;2018;s23749;k;Stank_Hole_Junction;721499;9847206
serenan;2018;s23752;d;All_Hallows'_Eve_Den;720265;9848034
serenan;2018;s23753;c;All_Hallows'_Eve_Den;720223;9848198
serenan;2018;s23754;o;Log_Cabin's_Culvert;720676;9847646
serenan;2018;s23755;o;Elephant_Rock;721472;9846761
serenan;2018;s23756;o;Foxy_Mound;722173;9846876
serenan;2018;s23759;o;Log_Cabin's_Culvert;720812;9847595
serenan;2018;s23760;d;All_Hallows'_Eve_Den;720265;9848034
serenan;2018;s23761;o;All_Hallows'_Eve_Den;720265;9848034
serenan;2018;s23762;o;Log_Cabin's_Culvert;720733;9847616
serenan;2018;s23763;o;Log_Cabin's_Culvert;721013;9847300
serenan;2018;s23764;d;All_Hallows'_Eve_Den;720265;9848034
serenan;2018;s23765;c;Pion's_Crossing;720574;9848512
serenan;2018;s23766;o;Maji_Fisi;721073;9849539
serenan;2018;s23767;o;Mega_Junction;720751;9851603
serenan;2018;s23768;o;Candy_Cane_Bridge;721043;9849381
serenan;2018;s23770;d;All_Hallows'_Eve_Den;720265;9848034
serenan;2018;s23773;c;Hippo_Pool_and_Toilet;721239;9848869
serenan;2018;s23776;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23777;c;Log_Cabin's_Culvert;720730;9847627
serenan;2018;s23778;o;Airfield;723103;9844840
serenan;2018;s23779;o;Candy_Cane_Bridge;720726;9849161
serenan;2018;s23780;o;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23781;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23784;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23785;o;Hippo_Pool_and_Toilet;721346;9848689
serenan;2018;s23787;o;Conservancy_Headquarters;724933;9844604
serenan;2018;s23789;o;Stank_Hole_Junction;721540;9847647
serenan;2009;s2379;o;WTF_Den;719551;9851240
serenan;2018;s23791;n;WAFL_Natal_Den;719230;9849296
serenan;2018;s23792;o;Some_Freaky_Lions_Den;719804;9848334
serenan;2018;s23793;o;Some_Freaky_Lions_Den;719804;9848334
serenan;2018;s23794;o;4km_Marker;721488;9844711
serenan;2018;s23797;o;Rhombush;720495;9847742
serenan;2018;s23798;n;WAFL_Natal_Den;719230;9849296
serenan;2018;s23799;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23802;o;Foxy_Ditch_With_a_B;722251;9844711
serenan;2018;s23804;o;Blowin'_in_the_Wind_Tree;720932;9845323
serenan;2018;s23805;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23806;o;Elephant_Rock;721644;9846603
serenan;2018;s23808;o;High_Boo_Junction;722509;9847199
serenan;2018;s23809;o;Stank_Hole_Junction;721666;9847775
serenan;2018;s23810;o;Rhombush;719955;9847703
serenan;2018;s23815;o;Topi_Plain_Lugga,_Top_Crossing;721015;9846498
serenan;2018;s23816;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23817;d;Some_Freaky_Lions_Den;719724;9848368
serenan;2018;s23818;o;Pion's_Crossing;720652;9848702
serenan;2018;s23820;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23822;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23823;d;Some_Freaky_Lions_Den;719905;9848390
serenan;2018;s23825;c;Driveway;742589;9845194
serenan;2018;s23827;o;Foxy_Ditch_With_a_B;722331;9844730
serenan;2018;s23828;o;Serena_Camp;724453;9844904
serenan;2018;s23828.1;n;WAFL_Natal_Den_2;718862;9849065
serenan;2018;s23829;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23830;d;Some_Freaky_Lions_Den;719687;9848475
serenan;2018;s23832;o;Maji_ya_Ndege;720936;9850173
serenan;2018;s23833;o;Cul_de_sac;722033;9847737
serenan;2018;s23835;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23836;o;Serena_Camp;724329;9844871
serenan;2018;s23837;n;WAFL_Natal_Den_2;718862;9849065
serenan;2009;s2384;o;Serena_Camp;724557;9844933
serenan;2018;s23841;o;Serena_Camp;724347;9844872
serenan;2018;s23842;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23844;d;WAFL_Natal_Den;719230;9849296
serenan;2018;s23848;o;4km_Marker;721917;9844632
serenan;2018;s23850;o;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23855;o;Log_Cabin's_Culvert;721160;9847878
serenan;2018;s23857;d;Crunk_D3;718332;9849272
serenan;2018;s23858;o;Pion's_Crossing;720638;9849026
serenan;2018;s23864;d;IAT_Den;718355;9849119
serenan;2018;s23865;o;Reach_Out_and_Touch_Mound;718696;9849067
serenan;2018;s23866;d;Silk_Natal_Den;717186;9846659
serenan;2018;s23868;c;Pile-o-rocks_Crossing;721209;9848004
serenan;2018;s23870;d;Some_Freaky_Lions_Den;719936;9848459
serenan;2018;s23873;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23874;k;Log_Cabin's_Culvert;721069;9840826
serenan;2018;s23876;o;Kruuk's_Culvert;724494;9846494
serenan;2018;s23878;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23879;c;Some_Freaky_Lions_Den;719949;9848693
serenan;2009;s2388;o;Mega_Junction;721051;9852291
serenan;2018;s23880;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23881;o;Portkey_Junction;719534;9848504
serenan;2018;s23882;c;Portkey_Junction;719555;9847926
serenan;2018;s23888;o;Rhombush;720678;9847710
serenan;2018;s23891;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23892;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23893;o;bird_nest;720645;9849298
serenan;2018;s23894;d;IAT_Den;718355;9849119
serenan;2018;s23898;d;Some_Freaky_Lions_Den;719768;9848458
happyzebra;2008;s239;o;Serena_Maji_Fisi;719592;9838431
serenan;2009;s2390;o;DeGaulle_Den_II;723897;9844844
serenan;2018;s23903;d;IAT_Den;718355;9849119
serenan;2018;s23904;o;Reach_Out_and_Touch_Mound;718781;9849081
serenan;2018;s23905;d;Some_Freaky_Lions_Den;719768;9848458
serenan;2018;s23908;o;Reach_Out_and_Touch_Mound;718831;9849092
serenan;2009;s2391;o;Sundowner_Tree;724189;9844669
serenan;2018;s23910;o;Reach_Out_and_Touch_Mound;718912;9849065
serenan;2018;s23911;o;Watergate_Tree;720135;9849391
serenan;2018;s23913;o;Cul_de_sac;722213;9847567
serenan;2018;s23914;o;Reach_Out_and_Touch_Mound;719059;9848935
serenan;2018;s23915;d;J_Fab_Den;718389;9849092
serenan;2018;s23917;c;Pion's_Crossing;720646;9848911
serenan;2018;s23919;d;IAT_Den;718355;9849119
serenan;2009;s2392;o;Runway_Den_II;723023;9845055
serenas;2018;s23920;d;FML_Den;725171;9841252
serenas;2018;s23921;o;Emmanuel_Springs;727119;9841923
serenas;2018;s23926;o;South_Darting_Tree;728417;9840889
serenas;2018;s23928;d;FML_Den;725171;9841252
serenas;2018;s23930;o;Ta-Mater_Tree;728924;9841363
serenas;2018;s23932;d;FML_Den;725171;9841252
serenas;2018;s23933;o;Cripple_Tree;727383;9842037
serenas;2018;s23935;o;Cripple_Tree;727126;9842025
serenas;2018;s23936;d;Cripple_Tree;727360;9842076
