"";"landmark_id";"year";"session";"total_cubs"
"576";"Kinda_See_Em_Den_Two";2010;"t69533";11
"577";"Lightning_Den";2011;"t73271";11
"578";"Lugga_Den";2019;"s109325";11
"579";"Lugga_Den_II";2019;"s109317";11
"580";"Lugga_Den_II";2019;"s109324";11
"581";"Lugga_Den_II";2019;"s109342";11
"582";"Lugga_Den_II";2019;"s109824";11
"583";"Lugga_Den_II";2019;"s109930";11
"584";"Malmö_Den";2012;"s8134";11
"585";"Moat_Den";2016;"s20288";11
"586";"Moat_Den";2016;"s20291";11
"587";"Mountaineer_Den";2018;"t104004";11
"588";"Mountaineer_Den";2018;"t104042";11
"589";"National_Cornchip_Day_Den";2013;"s9931";11
"590";"No_See_Em_Den";2005;"t51331";11
"591";"Nogales_Den";2019;"s110408";11
"592";"Nogales_Den";2019;"s110436";11
"593";"Nyumba_Ndege_Den";2011;"s6323";11
"594";"Nyumba_Ndege_Den";2011;"s6414";11
"595";"Ollivander's_Den";2023;"s117213";11
"596";"Paradise_Den";2009;"t65884";11
"597";"Plantation_Den";2003;"t39017";11
"598";"Plantation_Den";2003;"t39287";11
"599";"Plantation_Den";2003;"t39303";11
"600";"Plantation_Den";2003;"t39433";11
"601";"Plantation_Den";2003;"t39460";11
"602";"Plantation_Den";2013;"t81167";11
"603";"Plantation_Den";2013;"t81221";11
"604";"Portcullis_Den";2016;"s20664";11
"605";"Portcullis_Den";2016;"s20697";11
"606";"Portcullis_Den";2016;"s20708";11
"607";"Portcullis_Den";2016;"s20792";11
"608";"Portcullis_Den";2017;"s21061";11
"609";"Portcullis_Den";2017;"s21094";11
"610";"Portcullis_Den";2017;"s21106";11
"611";"Resurrection_Communal_Den";2013;"t83221";11
"612";"Resurrection_Communal_Den";2013;"t83272";11
"613";"Resurrection_Communal_Den";2016;"t93518";11
"614";"Resurrection_Main_Den";2016;"t93464";11
"615";"Resurrection_Main_Den";2016;"t93484.1";11
"616";"Resurrection_Main_Den";2016;"t93543";11
"617";"Resurrection_Main_Den";2016;"t93607";11
"618";"Resurrection_Main_Den";2016;"t93702";11
"619";"Resurrection_Main_Den";2016;"t93771";11
"620";"Resurrection_Main_Den";2016;"t94298";11
"621";"Resurrection_Main_Den";2016;"t94324";11
"622";"Resurrection_Main_Den";2017;"t100183";11
"623";"Resurrection_Main_Den";2017;"t100191";11
"624";"Resurrection_Main_Den";2017;"t99592";11
"625";"Riverbend_Den";2011;"t72702";11
"626";"Riverbend_Den";2011;"t72844";11
"627";"Riverbend_Den";2011;"t72850";11
"628";"Riverbend_Den";2011;"t72877";11
"629";"Riverbend_Den";2012;"t75549";11
"630";"Riverbend_Den";2012;"t75876";11
"631";"Riverbend_Den";2012;"t76837";11
"632";"Riverbend_Den";2012;"t77192";11
"633";"Riverbend_Den";2012;"t77462";11
"634";"Riverbend_Den";2012;"t77594";11
"635";"Riverbend_Den";2012;"t77711";11
"636";"Riverbend_Den";2012;"t77791";11
"637";"Riverbend_Den";2013;"t80911";11
"638";"Riverbend_Den";2013;"t81982";11
"639";"Riverbend_Den";2013;"t82014";11
"640";"Riverbend_Den";2013;"t82397";11
"641";"Riverbend_Den";2013;"t82516";11
"642";"Riverbend_Den";2013;"t82530";11
"643";"Riverbend_Den";2013;"t82611";11
"644";"Riverbend_Den";2014;"t85872";11
"645";"Riverbend_Den";2014;"t86003";11
"646";"Riverbend_Den";2015;"t93259";11
"647";"Riverbend_Den";2016;"t97790";11
"648";"Riverbend_Den";2022;"t131054";11
"649";"Riverbend_Den";2022;"t131070";11
"650";"Riverbend_Den";2022;"t131092";11
"651";"Riverbend_Den";2022;"t131107";11
"652";"Riverbend_Den";2022;"t131152";11
"653";"Riverbend_Den";2022;"t131165";11
"654";"Riverbend_Den";2022;"t131168";11
"655";"Riverbend_Den";2022;"t131215";11
"656";"Riverbend_Den";2022;"t131226";11
"657";"Riverbend_Den";2022;"t131234";11
"658";"Riverbend_Den";2022;"t131254";11
"659";"Riverbend_Den";2022;"t131273";11
"660";"Riverbend_Den";2022;"t131301";11
"661";"Roosevelt's_Natal_Den_2014";2014;"t86985";11
"662";"Roosevelt's_Natal_Den_2014";2014;"t87044";11
"663";"Roosevelt's_Natal_Den_2014";2014;"t87328";11
"664";"Roosevelt's_Natal_Den_2014";2014;"t87330";11
"665";"Runway_Den";2019;"s109513";11
"666";"Runway_Den";2019;"s109529";11
"667";"Runway_Den";2019;"s109541";11
"668";"Runway_Den";2019;"s109585";11
"669";"Runway_Den";2020;"s110551";11
"670";"Runway_Den";2020;"s110615";11
"671";"Runway_Den";2020;"s110643";11
"672";"Runway_Den";2020;"s110656";11
"673";"Runway_Den";2020;"s110720";11
"674";"Runway_Den";2020;"s110739";11
"675";"Runway_Den_3";2019;"s109469";11
"676";"Runway_Den_3";2019;"s109473";11
"677";"Runway_Den_3";2019;"s109484";11
"678";"Schiphol_Den";2013;"s10477";11
"679";"Schiphol_Den";2013;"s10562";11
"680";"Schiphol_Den";2013;"s10585";11
"681";"Snowbird_Den";2019;"s109635";11
"682";"Snowbird_Den";2019;"s109660";11
"683";"Snowbird_Den";2019;"s109677";11
"684";"Suzi_Den";2011;"s5109";11
"685";"Tigris_Den";2014;"s12925";11
"686";"Tigris_Den";2014;"s12962";11
"687";"Tigris_Den";2014;"s12965";11
"688";"Tigris_Den";2014;"s12969";11
"689";"Tigris_Den";2014;"s12973";11
"690";"Tigris_Den";2014;"s13000";11
"691";"Tijuana_Den";2020;"s110980";11
"692";"Tijuana_Den";2020;"s110995";11
"693";"Tijuana_Den";2020;"s111003";11
"694";"Tijuana_Den";2020;"s111004";11
"695";"Tijuana_Den";2020;"s111005";11
"696";"Tijuana_Den";2020;"s111025";11
"697";"Tijuana_Den";2020;"s111029";11
"698";"Tijuana_Den";2020;"s111038";11
"699";"Uji_Den";2014;"s13802";11
"700";"Uji_Den";2014;"s13831";11
"701";"Uji_Den";2014;"s13850";11
"702";"Wayland_Den";2008;"t64200";11
"703";"Whomping_Willow_Den";2018;"s23084";11
"704";"Whomping_Willow_Den";2018;"s23088";11
"705";"Whomping_Willow_Den";2018;"s23091";11
"706";"Whomping_Willow_Den";2018;"s23102";11
"707";"Whomping_Willow_Den";2018;"s23120";11
"708";"Whomping_Willow_Den";2018;"s23129";11
"709";"Whomping_Willow_Den";2018;"s23139";11
"710";"Windsor_Den";2012;"s9504";11
"711";"Windsor_Den";2017;"s21219";11
"712";"Alamo_Natal_Den";2011;"t73383";10
"713";"Albatross_Den";2018;"s23545";10
"714";"Albatross_Den";2018;"s23566";10
"715";"All_Hallows'_Eve_Den";2019;"s24886";10
"716";"Angry_Ele_Den";2017;"s21751";10
"717";"Angry_Ele_Den_2";2017;"s21781";10
"718";"Beanie_Baby_Den";2023;"s117959";10
"719";"Beanie_Baby_Den";2023;"s118014";10
"720";"Beanie_Baby_Den";2023;"s118024.1";10
"721";"Beanie_Baby_Den";2023;"s118030";10
"722";"Beanie_Baby_Den";2023;"s118050";10
"723";"Big_Bush_Communal_Den";2017;"t99726";10
"724";"Big_Bush_Communal_Den";2022;"t132490";10
"725";"Big_Sky_Den";2019;"s110207";10
"726";"Calexico_Den";2012;"s9534";10
"727";"Calexico_Den";2012;"s9547.2";10
"728";"Cannibal_Cami_Den";2015;"s16589";10
"729";"Central_Park_Communal_Den";2013;"t80028";10
"730";"Central_Park_Communal_Den";2013;"t80612";10
"731";"Central_Park_Communal_Den";2013;"t80729";10
"732";"Central_Park_Communal_Den";2013;"t80784";10
"733";"Central_Park_Communal_Den";2013;"t81609";10
"734";"Central_Park_Communal_Den";2013;"t81751";10
"735";"Central_Park_Communal_Den";2013;"t81891";10
"736";"Central_Park_Communal_Den";2013;"t82184";10
"737";"Central_Park_Communal_Den";2018;"t102132";10
"738";"Coincidence_Den_2";2023;"s117355.1";10
"739";"Coincidence_Den_2";2023;"s117356";10
"740";"Coincidence_Den_2";2023;"s117359";10
"741";"Crocodile_Den";2010;"t70022";10
"742";"Croton_Edge_Communal_Den";2010;"t71055";10
"743";"Crunk_Den";2018;"s23479";10
"744";"Crunk_Den";2018;"s23496";10
"745";"Crunk_Den";2018;"s23510";10
"746";"Crunk_Den";2018;"s23517";10
"747";"Crunk_Den";2018;"s23532";10
"748";"Crunk_Den";2018;"s23712";10
"749";"Dave's_Den";2010;"t70162";10
"750";"Dave's_Den";2011;"t72436";10
"751";"Dave's_Den";2011;"t72470";10
"752";"Dave's_Den";2011;"t73032";10
"753";"Dave's_Den";2014;"t86718";10
"754";"Dave's_Den";2014;"t86762";10
"755";"Dave's_Den";2015;"t91818";10
"756";"Dave's_Den";2015;"t91919";10
"757";"Dave's_Den";2015;"t91958";10
"758";"Dave's_Den";2015;"t91969";10
"759";"Dave's_Den";2015;"t91978";10
"760";"Dave's_Den";2015;"t92078";10
"761";"Dave's_Den";2015;"t92194";10
"762";"Dave's_Den";2015;"t92479";10
"763";"Dave's_Den";2015;"t92627";10
"764";"Dave_Den";2017;"t98258";10
"765";"Dave_Den";2017;"t98261";10
"766";"Dawn_Den";2019;"s109704";10
"767";"Dawn_Den";2019;"s109721";10
"768";"Dawn_Den";2022;"s115703";10
"769";"Dawn_Den_2";2019;"s109749";10
"770";"Dawn_Den_2";2019;"s109763";10
"771";"DeGaulle_Den";2009;"s1781";10
"772";"DeGaulle_Den";2009;"s1785";10
"773";"DeGaulle_Den";2009;"s1795";10
"774";"DeGaulle_Den";2009;"s1797";10
"775";"DeGaulle_Den";2009;"s1865";10
"776";"DeGaulle_Den";2009;"s1872";10
"777";"DeGaulle_Den";2013;"s10494";10
"778";"DeGaulle_Den";2013;"s10495";10
"779";"DeGaulle_Den";2013;"s10532";10
"780";"DeGaulle_Den";2019;"s109413";10
"781";"DeGaulle_Den";2019;"s109428";10
"782";"Dicks_Den";2015;"t92293";10
"783";"Dicks_Den";2015;"t92325";10
"784";"Dicks_Den";2017;"t100318";10
"785";"Dicks_Den";2017;"t100406";10
"786";"Dicks_Den";2017;"t100455";10
"787";"Dicks_Den";2017;"t98316";10
"788";"Dicks_Den";2017;"t98525";10
"789";"Doom's_Day_Den";2003;"t38754";10
"790";"Doom's_Day_Den";2003;"t38767";10
"791";"Doom's_Day_Den";2003;"t38900";10
"792";"Flintstone_Den";2015;"t93154";10
"793";"Flintstone_Den";2015;"t93189";10
"794";"Flintstone_Den";2017;"t101167";10
"795";"Flintstone_Den";2017;"t101602";10
"796";"Flintstone_Den";2017;"t101616";10
"797";"Flintstone_Den";2018;"t101730.10";10
"798";"Flintstone_Den";2018;"t101770.10";10
"799";"Grits_Den";2013;"s10663";10
"800";"Holiday_Communal_Den";2009;"t66050";10
"801";"Holy_Grail_Den";2013;"s12361";10
"802";"Holy_Grail_Den";2013;"s12367.1";10
"803";"Houdini_Den";2016;"s18962";10
"804";"IAT_Den";2010;"s3210";10
"805";"IAT_Den";2016;"s18584";10
"806";"IAT_Den";2016;"s18591";10
"807";"IAT_Den";2016;"s18645";10
"808";"IAT_Den";2016;"s18671";10
"809";"IAT_Den";2016;"s18819";10
"810";"IAT_Den";2016;"s18884";10
"811";"IAT_Den";2017;"s21411";10
"812";"IAT_Den";2017;"s22892";10
"813";"IAT_Den";2018;"s23174";10
"814";"IAT_Den";2018;"s23585";10
"815";"J_Fab_Den";2017;"s21306";10
"816";"J_Fab_Den";2017;"s21335";10
"817";"J_Fab_Den";2017;"s21348";10
"818";"J_Fab_Den";2017;"s21352";10
"819";"J_Fab_Den";2017;"s21379";10
"820";"J_Fab_Den";2017;"s21417";10
"821";"J_Fab_Den";2017;"s21433";10
"822";"J_Fab_Den";2017;"s21468";10
"823";"J_Fab_Den";2017;"s21487";10
"824";"J_Fab_Den";2018;"s23452";10
"825";"J_Fab_Den";2018;"s23613";10
"826";"J_Fab_Den";2022;"S116290";10
"827";"Kinda-See-Em_Den";2008;"t63412";10
"828";"Kinda-See-Em_Den";2008;"t63470";10
"829";"Kinda-See-Em_Den";2010;"t71250";10
"830";"Kinda-See-Em_Den";2013;"t82869";10
"831";"Kinda-See-Em_Den";2013;"t83014";10
"832";"Kinda-See-Em_Den";2013;"t83044";10
"833";"Kinda_See_Em_Den_Two";2010;"t69116";10
"834";"Kinda_See_Em_Den_Two";2010;"t69453";10
"835";"Kinda_See_Em_Den_Two";2010;"t71243";10
"836";"Kinda_See_Em_Den_Two";2010;"t71423";10
"837";"Kit_Kat_Den";2011;"s5029";10
"838";"Lugga_Den";2019;"s109839";10
"839";"Lugga_Den_II";2019;"s109308";10
"840";"Lugga_Den_II";2019;"s109309";10
"841";"Lugga_Den_II";2019;"s109315";10
"842";"Lugga_Den_II";2019;"s109338";10
"843";"Lugga_Den_II";2019;"s109849";10
"844";"Lugga_Den_II";2019;"s109862";10
"845";"Lugga_Den_II";2019;"s109899";10
"846";"Magic_Bush_Den";2018;"t104227";10
"847";"Merry_Christmas_Den";2013;"s9848";10
"848";"Merry_Christmas_Den";2013;"s9853";10
"849";"Merry_Christmas_Den";2013;"s9865";10
"850";"Mid_Rocks_Den";2023;"s132320";10
"851";"Migration_Den";2023;"s117325";10
"852";"Migration_Den";2023;"s117330";10
"853";"Migration_Den_2";2023;"s117306";10
"854";"Mountaineer_Den";2018;"t102033.10";10
"855";"Mountaineer_Den";2018;"t102990";10
"856";"Mountaineer_Den";2018;"t103014";10
"857";"Mountaineer_Den";2018;"t103051";10
"858";"Mountaineer_Den";2018;"t104028";10
"859";"Mountaineer_Den";2018;"t104060";10
"860";"National_Cornchip_Day_Den";2013;"s10292.1";10
"861";"No_See_Em_Den";2005;"t51395";10
"862";"No_See_Em_Den";2005;"t51408";10
"863";"Nogales_Den";2019;"s110415";10
"864";"Nyumba_Ndege_Den";2011;"s6313";10
"865";"Nyumba_Ndege_Den";2011;"s6350";10
"866";"Nyumba_Ndege_Den";2011;"s6417";10
"867";"Oceanic_Den";2019;"s110184";10
"868";"Ollivander's_Den";2023;"s117244";10
"869";"Ollivander's_Den";2023;"s117253.1";10
"870";"Paradise_Den";2009;"t66030";10
"871";"Plantation_Den";2003;"t38387";10
"872";"Plantation_Den";2003;"t38408";10
"873";"Plantation_Den";2003;"t38409";10
"874";"Plantation_Den";2003;"t38417";10
"875";"Plantation_Den";2003;"t38431";10
"876";"Plantation_Den";2003;"t38435";10
"877";"Plantation_Den";2003;"t38443";10
"878";"Plantation_Den";2003;"t38468";10
"879";"Plantation_Den";2003;"t38496";10
"880";"Plantation_Den";2003;"t38525";10
"881";"Plantation_Den";2003;"t38546";10
"882";"Plantation_Den";2003;"t38599";10
"883";"Plantation_Den";2003;"t39063";10
"884";"Plantation_Den";2003;"t39064";10
"885";"Plantation_Den";2003;"t39118";10
"886";"Plantation_Den";2003;"t39322";10
"887";"Plantation_Den";2003;"t39355";10
"888";"Plantation_Den";2003;"t39541";10
"889";"Plantation_Den";2013;"t81310";10
"890";"Plantation_Den";2013;"t81348";10
"891";"Portcullis_Den";2016;"s20672";10
"892";"Portcullis_Den";2016;"s20767";10
"893";"Portcullis_Den";2016;"s20782";10
"894";"Portcullis_Den";2017;"s21099";10
"895";"Resurrection_Communal_Den";2011;"t73562";10
"896";"Resurrection_Communal_Den";2013;"t83206";10
"897";"Resurrection_Communal_Den";2013;"t83209";10
"898";"Resurrection_Communal_Den";2013;"t83247";10
"899";"Resurrection_Communal_Den";2013;"t83405";10
"900";"Resurrection_Communal_Den";2013;"t83438";10
"901";"Resurrection_Communal_Den";2013;"t83460";10
"902";"Resurrection_Main_Den";2013;"t83382";10
"903";"Resurrection_Main_Den";2016;"t93574";10
"904";"Resurrection_Main_Den";2016;"t93753";10
"905";"Resurrection_Main_Den";2016;"t93776";10
"906";"Resurrection_Main_Den";2016;"t93851";10
"907";"Resurrection_Main_Den";2016;"t93870";10
"908";"Resurrection_Main_Den";2016;"t93937";10
"909";"Resurrection_Main_Den";2016;"t94036";10
"910";"Resurrection_Main_Den";2016;"t94405";10
"911";"Resurrection_Main_Den";2016;"t94457";10
"912";"Resurrection_Main_Den";2017;"t98572";10
"913";"Riverbend_Den";2011;"t72614";10
"914";"Riverbend_Den";2012;"t75345";10
"915";"Riverbend_Den";2012;"t75839";10
"916";"Riverbend_Den";2012;"t75894";10
"917";"Riverbend_Den";2012;"t76449";10
"918";"Riverbend_Den";2012;"t76987";10
"919";"Riverbend_Den";2012;"t77007";10
"920";"Riverbend_Den";2012;"t77242";10
"921";"Riverbend_Den";2012;"t77500";10
"922";"Riverbend_Den";2012;"t77556";10
"923";"Riverbend_Den";2012;"t77600";10
"924";"Riverbend_Den";2012;"t77619";10
"925";"Riverbend_Den";2012;"t77691";10
"926";"Riverbend_Den";2013;"t81119";10
"927";"Riverbend_Den";2013;"t81896";10
"928";"Riverbend_Den";2013;"t81920";10
"929";"Riverbend_Den";2013;"t82058";10
"930";"Riverbend_Den";2013;"t82373";10
"931";"Riverbend_Den";2013;"t82565";10
"932";"Riverbend_Den";2014;"t85848";10
"933";"Riverbend_Den";2014;"t85993";10
"934";"Riverbend_Den";2015;"t93241";10
"935";"Riverbend_Den";2015;"t93279";10
"936";"Riverbend_Den";2015;"t93293";10
"937";"Riverbend_Den";2015;"t94660";10
"938";"Riverbend_Den";2022;"t131011";10
"939";"Riverbend_Den";2022;"t131076";10
"940";"Riverbend_Den";2022;"t131083";10
"941";"Riverbend_Den";2022;"t131132";10
"942";"Riverbend_Den";2022;"t131175";10
"943";"Riverbend_Den";2022;"t131213";10
"944";"Riverbend_Den";2022;"t131272";10
"945";"Riverbend_Den";2022;"t132187";10
"946";"Riverbend_Den";2022;"t132530";10
"947";"Roosevelt's_Natal_Den_2014";2014;"t86975";10
"948";"Roosevelt's_Natal_Den_2014";2014;"t87043";10
"949";"Runway_Den";2019;"s109587";10
"950";"Runway_Den";2019;"s109588";10
"951";"Runway_Den";2019;"s110166";10
"952";"Runway_Den";2019;"s110182";10
"953";"Runway_Den";2020;"s110489";10
"954";"Runway_Den";2020;"s110505";10
"955";"Runway_Den";2020;"s110519.1";10
"956";"Runway_Den";2020;"s110557";10
"957";"Runway_Den";2020;"s110577";10
"958";"Runway_Den";2020;"s110684";10
"959";"Runway_Den";2020;"s110729";10
"960";"Runway_Den";2021;"s114473";10
"961";"Runway_Den";2021;"s114487";10
"962";"Runway_Den";2021;"s114527";10
"963";"Schiphol_Den";2013;"s10456";10
"964";"Schiphol_Den";2013;"s10576";10
"965";"Schiphol_Den";2013;"s10587";10
"966";"Some_Freaky_Lions_Den_3";2023;"s117822";10
"967";"Strasbourg_Den";2011;"s7294";10
"968";"Strasbourg_Den";2011;"s7298";10
"969";"Suzi_Den";2011;"s5125";10
"970";"The_Burrow_Den";2023;"S117640";10
"971";"The_Burrow_Den";2023;"S117647";10
"972";"Tigris_Den";2014;"s12825";10
"973";"Tigris_Den";2014;"s12830";10
"974";"Tigris_Den";2014;"s12872";10
"975";"Tigris_Den";2014;"s12873";10
"976";"Tigris_Den";2014;"s12876";10
"977";"Tigris_Den";2014;"s12884";10
"978";"Tigris_Den";2014;"s12904";10
"979";"Tigris_Den";2014;"s12907";10
"980";"Tigris_Den";2014;"s12920";10
"981";"Tigris_Den";2014;"s12985";10
"982";"Tigris_Den";2014;"s12990";10
"983";"Tigris_Den";2014;"s12992";10
"984";"Tigris_Den";2014;"s13006";10
"985";"Tigris_Den";2014;"s13008";10
"986";"Tijuana_Den";2019;"s110466";10
"987";"Twix_Den_2";2020;"s110816";10
"988";"Uji_Den";2014;"s13897";10
"989";"Wayland_Den";2008;"t64214";10
"990";"Whomping_Willow_Den";2017;"s22938";10
"991";"Whomping_Willow_Den";2017;"s22943.1";10
"992";"Whomping_Willow_Den";2018;"s23069";10
"993";"Whomping_Willow_Den";2018;"s23136";10
"994";"Whooping_Cami_Den";2014;"s13102";10
"995";"Windsor_Den";2012;"s9446";10
"996";"Windsor_Den";2012;"s9455";10
"997";"Windsor_Den";2012;"s9456";10
"998";"Windsor_Den";2012;"s9516";10
"999";"Windsor_Den";2016;"s20918";10
"1000";"Windsor_Den";2016;"s20937";10
"1001";"Aarhus_Den";2011;"s6130.2";9
"1002";"Alamo_Den";2011;"s7384";9
"1003";"Albatross_Den";2018;"s23542";9
"1004";"All_Hallows'_Eve_Den";2018;"s23734";9
"1005";"All_Hallows'_Eve_Den";2018;"s23739";9
"1006";"All_Hallows'_Eve_Den";2018;"s23770";9
"1007";"All_Hallows'_Eve_Den";2019;"s24770";9
"1008";"All_Hallows'_Eve_Den";2019;"s24779";9
"1009";"All_Hallows'_Eve_Den";2019;"s24802";9
"1010";"Angry_Ele_Den";2017;"s21739";9
"1011";"Angry_Ele_Den";2017;"s21749";9
"1012";"Angry_Ele_Den_2";2017;"s21775";9
"1013";"Angry_Ele_Den_2";2017;"s21777";9
"1014";"Bastion_Den";2016;"s20325";9
"1015";"Beanie_Baby_Den";2023;"s118006";9
"1016";"Beanie_Baby_Den";2023;"s118057";9
"1017";"Beanie_Baby_Den";2023;"s118064";9
"1018";"Beanie_Baby_Den";2023;"s132052";9
"1019";"Beanie_Baby_Den";2023;"s132089";9
"1020";"Beanie_Baby_Den";2023;"s132108";9
"1021";"Benedict_Den";2011;"s6683.1";9
"1022";"Benedict_Den";2011;"s6722";9
"1023";"Bergen_Den";2011;"s6866";9
"1024";"Big_Bush_Communal_Den";2017;"t99236";9
"1025";"Big_Bush_Communal_Den";2017;"t99314";9
"1026";"Big_Bush_Communal_Den";2017;"t99324";9
"1027";"Big_Bush_Communal_Den";2017;"t99345";9
"1028";"Big_Bush_Communal_Den";2017;"t99347";9
"1029";"Big_Bush_Communal_Den";2017;"t99502";9
"1030";"Big_Sky_Den";2019;"s110243";9
"1031";"Bumps_Den";2023;"S117702";9
"1032";"Burning_Den";2021;"s114957";9
"1033";"Burning_Den";2021;"s114963";9
"1034";"Burning_Den";2021;"s114997";9
"1035";"Burning_Den";2021;"s115036";9
"1036";"Burning_Den";2021;"s115038";9
"1037";"Calexico_Den";2012;"s9526";9
"1038";"Calexico_Den";2012;"s9528";9
"1039";"Calexico_Den";2012;"s9535";9
"1040";"Calexico_Den";2016;"s20907";9
"1041";"Cannibal_Cami_Den";2014;"s13061";9
"1042";"Cannibal_Cami_Den";2015;"s16346";9
"1043";"Cannibal_Cami_Den";2015;"s16354";9
"1044";"Cannibal_Cami_Den";2015;"s16355";9
"1045";"Cannibal_Cami_Den";2015;"s16378";9
"1046";"Cannibal_Cami_Den";2015;"s16551";9
"1047";"Cannibal_Cami_Den";2015;"s16575";9
"1048";"Cannibal_Cami_Den";2015;"s16583";9
"1049";"Central_Park_Communal_Den";2013;"t80067";9
"1050";"Central_Park_Communal_Den";2013;"t80307";9
"1051";"Central_Park_Communal_Den";2013;"t80419";9
"1052";"Central_Park_Communal_Den";2013;"t80579";9
"1053";"Central_Park_Communal_Den";2013;"t80709";9
"1054";"Central_Park_Communal_Den";2013;"t80751";9
"1055";"Central_Park_Communal_Den";2013;"t80759";9
"1056";"Central_Park_Communal_Den";2013;"t80861";9
"1057";"Central_Park_Communal_Den";2013;"t81489";9
"1058";"Central_Park_Communal_Den";2013;"t81506";9
"1059";"Central_Park_Communal_Den";2013;"t81520";9
"1060";"Central_Park_Communal_Den";2013;"t81691";9
"1061";"Central_Park_Communal_Den";2013;"t81818";9
"1062";"Central_Park_Communal_Den";2013;"t81928";9
"1063";"Central_Park_Communal_Den";2013;"t81949";9
"1064";"Changra_Den";2023;"s117112";9
"1065";"Clamor_Den";2016;"s20454";9
"1066";"Cliff_Den";2018;"t104126";9
"1067";"Cliff_Den";2018;"t104153";9
"1068";"Coincidence_D";2023;"s117343";9
"1069";"Coincidence_Den_2";2023;"s117350";9
"1070";"Coincidence_Den_2";2023;"s117360";9
"1071";"Crocodile_Den";2010;"t69918";9
"1072";"Crocodile_Den";2010;"t70024";9
"1073";"Croton_Edge_Communal_Den";2010;"t70369";9
"1074";"Croton_Edge_Communal_Den";2010;"t71718";9
"1075";"Crunk_Den";2018;"s23465";9
"1076";"Crunk_Den";2018;"s23469";9
"1077";"Crunk_Den";2018;"s23472";9
"1078";"Crunk_Den";2018;"s23474";9
"1079";"Crunk_Den";2018;"s23526";9
"1080";"Crunk_Den";2018;"s23574";9
"1081";"DOC_Den_2";2014;"t87369";9
"1082";"DOC_Den_2";2017;"t100688";9
"1083";"Dave's_Den";2010;"t70033";9
"1084";"Dave's_Den";2010;"t70263";9
"1085";"Dave's_Den";2010;"t70649";9
"1086";"Dave's_Den";2011;"t72471";9
"1087";"Dave's_Den";2011;"t72504";9
"1088";"Dave's_Den";2011;"t73035";9
"1089";"Dave's_Den";2011;"t73044";9
"1090";"Dave's_Den";2011;"t73071";9
"1091";"Dave's_Den";2014;"t86135";9
"1092";"Dave's_Den";2014;"t86600";9
"1093";"Dave's_Den";2014;"t86622";9
"1094";"Dave's_Den";2014;"t86629";9
"1095";"Dave's_Den";2014;"t86706";9
"1096";"Dave's_Den";2014;"t86761";9
"1097";"Dave's_Den";2015;"t91850";9
"1098";"Dave's_Den";2015;"t91858";9
"1099";"Dave's_Den";2015;"t91904";9
"1100";"Dave's_Den";2015;"t92094";9
"1101";"Dave's_Den";2015;"t92114";9
"1102";"Dave's_Den";2015;"t92346";9
"1103";"Dave's_Den";2015;"t92435";9
"1104";"Dave's_Den";2015;"t92636";9
"1105";"Dave_Den";2017;"t98228";9
"1106";"Dave_Den";2017;"t98539";9
"1107";"Dawn_Den";2019;"s109691";9
"1108";"Dawn_Den";2022;"s115683";9
"1109";"Dawn_Den";2022;"s115728";9
"1110";"Dawn_Den";2022;"s115756";9
"1111";"Dawn_Den";2022;"s115758";9
"1112";"Dawn_Den";2022;"s115774";9
"1113";"Dawn_Den_2";2019;"s109754";9
"1114";"DeGaulle_Den";2009;"s1792";9
"1115";"DeGaulle_Den";2009;"s1803";9
"1116";"DeGaulle_Den";2009;"s1857";9
"1117";"DeGaulle_Den";2009;"s1887";9
