landmark_id;clan;year;month;session;hyenas;utme;utmn
Pole_not_Pole_Den;talek;2014;09;t87838;blln,elpo,lazr,yog;743572;9837544
DOC_Den_2;talek;2014;09;t87841;adon,ahi,atac,birk,brno,byte,decm,dora,fay,gaza,hel,hope,ika,jlt,kesq,kto,lamu,lust,lyco,merl,mgta,neon,odd,pces,pene,rion,rpkn,sopa,spng,ted,tica,tira,trus,twst,wrth;747700;9837031
Singizi_Den;talek;2014;09;t87842;cybr,juba,tgpi,ziti;747084;9835640
Pole_not_Pole_Den;talek;2014;09;t87845;baez,poty;743572;9837544
Maggie_Den;talek;2014;09;t87847;aqua,dupe,keng,parc,robn;742990;9835692
Pole_not_Pole_Den;talek;2014;09;t87857;aqua,blln,hope,ika,lazr,yog;743572;9837544
Maggie_Den;talek;2014;09;t87858;dupe;742990;9835692
Singizi_Den;talek;2014;09;t87859;bncl,bora,buar,byte,decm,fay,gaza,hex,juba,pene,pica,saki,tato,ziti;747084;9835640
DOC_Den_2;talek;2014;09;t87861;gng,hel,khtm,lust,mgta,neon,tica,tira,wrth;747700;9837031
DOC_Den_2;talek;2014;09;t87863;bncl,elpo,hel,hex,pces,rion,tira,wrth;747700;9837031
Singizi_Den;talek;2014;09;t87865;cart,flit,gaza,juno,lugi,meko,toad;747084;9835640
Pole_not_Pole_Den;talek;2014;09;t87867;bab,baez;743572;9837544
DOC_Den_2;talek;2014;09;t87868;hex,merl,tira,trus;747700;9837031
DOC_Communal_Den;talek;2014;09;t87869;ahi,buar;747634;9837096
Pole_not_Pole_Den;talek;2014;09;t87871;baez,chco,yog;743572;9837544
Singizi_Den;talek;2014;09;t87874;atac,fay,flit,hex,lugi,meko,wrth;747084;9835640
DOC_Communal_Den;talek;2014;09;t87875;caha,cybr,lamu,mgta,pces,rion,tira,trus,twst;747634;9837096
DOC_Communal_Den;talek;2014;09;t87877;NA;747634;9837096
Pole_not_Pole_Den;talek;2014;09;t87878;dupe,juba,keng;743572;9837544
Singizi_Den;talek;2014;09;t87885;atac,brno,buar,poty;747084;9835640
Singizi_Den;talek;2014;09;t87888;atac,brno,buar,gaza,hel,merl,poty;747084;9835640
Cash_Den;talek;2014;09;t87896;baez;747481;9837043
DOC_Communal_Den;talek;2014;09;t87900;saki;747634;9837096
Singizi_Den;talek;2014;09;t87904;buar,decm;747084;9835640
Cash_Den;talek;2014;09;t87905;hel,rion,tira;747481;9837043
Singizi_Den;talek;2014;09;t87912;atac,byte,ddma,decm,goof,juno,pene;747084;9835640
Singizi_Den;talek;2014;09;t87913;ziti;747084;9835640
Pole_not_Pole_Den;talek;2014;09;t87920;hel,rion,tira;743572;9837544
Singizi_Den;talek;2014;09;t87923;atac,brno,byte,elpo,fay,flit,goof,meko,pene,poty,tato,ziti;747084;9835640
DOC_Communal_Den;talek;2014;09;t87924;buar,decm,lust,pica;747634;9837096
Cash_Den;talek;2014;09;t87926;hope;747481;9837043
DOC_Communal_Den;talek;2014;09;t87927;byte,cten;747634;9837096
Singizi_Den;talek;2014;09;t87929;atac,brno,fay,flit,fxtr,juno,spng,tica;747084;9835640
Singizi_Den;talek;2014;09;t87931;bora,brno,gaza,lamu,tica,ziti;747084;9835640
Singizi_Den;talek;2014;09;t87938;brno,flit,fxtr,gaza,juno,lamu,meko,poty,ziti;747084;9835640
Handsome_H_Tree;talek;2014;09;t87941.1;bncl,bnt,buar,chco,decm,gng,hel,lust,neon,pene,rion,tato,tira,tnks;743566;9837466
Pole_not_Pole_Den;talek;2014;09;t87941.1;bncl,bnt,buar,chco,decm,gng,hel,lust,neon,pene,rion,tato,tira,tnks;743572;9837544
Pole_not_Pole_Den;talek;2014;09;t87945;amaz,cten,gng,hel,juba,neon,rion,tica,tira;743572;9837544
Milkyway_Den;talek;2014;09;t87947;fw,gdfi,tast,tato,tilt,wlow,wrth,ziti;742848;9835677
Cash_Den;talek;2014;09;t87956;cybr,gaza;747481;9837043
DOC_Den_2;talek;2014;09;t87956;cybr,gaza;747700;9837031
Singizi_Den;talek;2014;09;t87962;cybr,dora,elpo,flit,juno,lust,merl,odd;747084;9835640
Lucky_Leopard_Den;talek;2014;09;t87963;dupe,hrpy,keng,neon;742437;9836924
Lucky_Leopard_Den;talek;2014;09;t87966;blln,dupe,gel,gng,hrpy,keng,lazr,rswl,unag,yog;742437;9836924
Pole_not_Pole_Den;talek;2014;09;t87967;hel,rion,tica,tira;743572;9837544
Singizi_Den;talek;2014;09;t87969;atac,decm,flit,gaza,maa,meko,robn;747084;9835640
Pole_not_Pole_Den;talek;2014;09;t87977;cten,hel,rion,tira;743572;9837544
Singizi_Den;talek;2014;09;t87982;decm,elpo,hel,lust,merl,neon,twst;747084;9835640
Pole_not_Pole_Den;talek;2014;09;t87985;neon;743572;9837544
Lucky_Leopard_Den;talek;2014;09;t87986;blln,dupe,fw,gng,hrpy,lamu,lazr,pbut,tilt,unag,yog;742437;9836924
Cash_Den;talek;2014;09;t87987;baez,buar,caha,decm,mgta,pica,slwp;747481;9837043
Singizi_Den;talek;2014;09;t87990;adon,bncl,brno,byte,chle,elpo,fxtr,gaza,goof,hel,lamu,merl,pene,rion,spng,tica,tilt,tira,twst,wlow;747084;9835640
Singizi_Den;talek;2014;09;t87995;brno,buar,fxtr,gaza,goof,lamu,lust,mgta,rion,tilt,tira,wlow,ziti;747084;9835640
Lucky_Leopard_Den;talek;2014;09;t87999;hrpy,ika,keng,parc,tast,tato,yog;742437;9836924
Singizi_Den;talek;2014;09;t88008;atac,bncl,buar,chle,decm,fay,ffl,flit,hel,lamu,maa,pene,rion,robn,spng,tilt,tira,tnks,wlow;747084;9835640
Lucky_Leopard_Den;talek;2014;09;t88010;blln,lazr,yog;742437;9836924
Singizi_Den;talek;2014;09;t88015;atac,bora,buar,cten,cybr,decm,fay,flit,fxtr,gng,gofa,hel,ika,lust,mgta,pene,pica,poty,rion,robn,tato,tira,tnks,wlow,wrth,ziti;747084;9835640
Lucky_Leopard_Den;talek;2014;09;t88019;aqua,axum,blln,keng,lazr,yog;742437;9836924
Cash_Den;talek;2014;09;t88020;mgta;747481;9837043
Singizi_Den;talek;2014;09;t88021;buar;747084;9835640
Singizi_Den;talek;2014;09;t88022;ziti;747084;9835640
Singizi_Den;talek;2014;09;t88023;hel;747084;9835640
Nook;talek;2014;09;t88024;amaz,atac,brno,buar,cten,ddma,decm,fay,fxtr,gaza,gdfi,hel,juba,lamu,maa,neon,pica,rion,rngu,tica,tira,tnks,twst,wrth,ziti;747100;9835502
Den_One_Creek_Den_Complex;talek;2014;09;t88027;cybr,hope,ika,odd,pces,twst,wrth;747634;9837096
Cash_Den;talek;2014;09;t88028;odd;747481;9837043
Singizi_Den;talek;2014;09;t88030;amaz,atac,decm,fay,hex,neon,rion,tira;747084;9835640
Cash_Den;talek;2014;09;t88033;neon;747481;9837043
Singizi_Den;talek;2014;09;t88035;atac,bncl,brno,chle,cybr,decm,dora,elpo,fay,fxtr,gaza,hel,juba,khtm,lamu,maa,mgta,pene,poty,rion,tato,tira,ziti;747084;9835640
Den_One_Creek_Den_Complex;talek;2014;09;t88036;twst;747634;9837096
Cash_Den;talek;2014;09;t88037;amaz,cten,hope,mgta,slwp;747481;9837043
Singizi_Den;talek;2014;09;t88038;atac,chle,goof,hel,rion,tica,tira,ziti;747084;9835640
Lucky_Leopard_Den;talek;2014;09;t88041;adon,aqua,axum,blln,chco,lazr,rpkn,rswl,tian,yog;742437;9836924
Lucky_Leopard_Den;talek;2014;09;t88043;yog;742437;9836924
Singizi_Den;talek;2014;09;t88048;atac,decm,fay,fxtr,gaza,hel,rion,tira;747084;9835640
Singizi_Den;talek;2014;09;t88049;pene;747084;9835640
DOC_Den_2;talek;2014;09;t88051;pces,trus;747700;9837031
Cash_Den;talek;2014;09;t88052;caha,cten,cybr,fxtr,lyco,mgta,pces,slwp,trub;747481;9837043
Cash_Den;talek;2014;09;t88053;baez;747481;9837043
DOC_Den_2;talek;2014;09;t88056;atac,cybr,ffl,khtm,neon,odd,poty,twst;747700;9837031
Cash_Den;talek;2014;09;t88057;atac,baez,ffl,hope,neon;747481;9837043
DOC_Den_2;talek;2014;09;t88058;poty;747700;9837031
Singizi_Den;talek;2014;09;t88060;bora,brno,byte,hex,pene,rngu,ziti;747084;9835640
Singizi_Den;talek;2014;09;t88061;hel;747084;9835640
Singizi_Den;talek;2014;09;t88062;buar;747084;9835640
Singizi_Den;talek;2014;09;t88065;atac,poty,rngu,ziti;747084;9835640
Singizi_Den;talek;2014;09;t88066;buar;747084;9835640
Cash_Den;talek;2014;09;t88072;mgta,wran;747481;9837043
Lucky_Leopard_Den;talek;2014;09;t88077;yog;742437;9836924
Dicks_Den;talek;2014;09;t88085;hope;747390;9837245
Singizi_Den;talek;2014;09;t88086;atac,bora,buar,byte,decm,fay,gaza,hel,juba,lamu,lust,rion,tira;747084;9835640
Singizi_Den;talek;2014;09;t88087;atac,brno,fay,gaza,juba,lamu,pene,ziti;747084;9835640
Singizi_Den;talek;2014;09;t88087;atac,brno,fay,gaza,juba,lamu,pene,ziti;747084;9835640
Lucky_Leopard_Den;talek;2014;09;t88091;blln,bnt,brgr,ffl,lazr,yog;742437;9836924
Lucky_Leopard_Den;talek;2014;09;t88093;blln,bnt,ffl,lazr,ted,wran,yog;742437;9836924
Cash_Den;talek;2014;09;t88094;hel,rion,tira,wran;747481;9837043
Singizi_Den;talek;2014;09;t88095;buar,fay,pica;747084;9835640
Singizi_Den;talek;2014;09;t88107;buar,gofa,poty,ziti;747084;9835640
Singizi_Den;talek;2014;09;t88109;amaz,atac,birk,bora,brno,buar,hel,lust,maa,mgta,pene,pica,rpkn,tica,ziti;747084;9835640
Nook;talek;2014;09;t88109;amaz,atac,birk,bora,brno,buar,hel,lust,maa,mgta,pene,pica,rpkn,tica,ziti;747100;9835502
Singizi_Den;talek;2014;09;t88109;amaz,atac,birk,bora,brno,buar,hel,lust,maa,mgta,pene,pica,rpkn,tica,ziti;747084;9835640
Cash_Den;talek;2014;09;t88115;adon,hex,merl;747481;9837043
Dicks_Den;talek;2014;09;t88116;chco,gng,trus;747390;9837245
Cash_Den;talek;2014;09;t88117;adon,lamu,poty,twst;747481;9837043
DOC_Communal_Den;talek;2014;09;t88117;adon,lamu,poty,twst;747634;9837096
Singizi_Den;talek;2014;09;t88121;atac,bora,ddma,fay,goof,hel,pica,poty,twst;747084;9835640
Singizi_Den;talek;2014;09;t88122;buar;747084;9835640
Singizi_Den;talek;2014;09;t88123;ziti;747084;9835640
DOC_Communal_Den;talek;2014;09;t88131;fxtr,hel,poty;747634;9837096
Dicks_Den;talek;2014;09;t88132;baez,ffl,hex,pene;747390;9837245
Cash_Den;talek;2014;09;t88133;caha,mgta,slwp;747481;9837043
Avery's_Den;talek;2014;09;t88139;bnt,chle,flit,fw,gel,juno,meko,rswl,tast;742141;9837278
Lucky_Leopard_Den;talek;2014;09;t88140;blln,lazr,yog;742437;9836924
Cash_Den;talek;2014;09;t88141;NA;747481;9837043
Cash_Den;talek;2014;09;t88142;NA;747481;9837043
Dicks_Den;talek;2014;09;t88143;hex;747390;9837245
Dave's_Den;talek;2014;09;t88145;atac,caha,dora,fxtr,gng,hel,merl,neon,pces,rion,tira,trus,twst,ziti;747491;9837478
Avery's_Den;talek;2014;09;t88148.1;amaz,cten,flit,gel,goof,juno,khtm,lamu,meko,robn,spng,wanu;742141;9837278
Avery's_Den;talek;2014;09;t88149;alfe,bncl,bnt,gel,khtm,lamu,rswl,wanu;742141;9837278
Yoplait_Den;talek;2014;09;t88150;fw,parc,rswl,wanu;741720;9836168
Lucky_Leopard_Den;talek;2014;09;t88151;yog;742437;9836924
Dicks_Den;talek;2014;09;t88155;NA;747390;9837245
Dicks_Den;talek;2014;09;t88156;ziti;747390;9837245
Dave's_Den;talek;2014;09;t88157;atac,fay;747491;9837478
Singizi_Den;talek;2014;09;t88158;brno,chco,chle,ffl,neon,wrth;747084;9835640
Dicks_Den;talek;2014;09;t88174;hex;747390;9837245
DOC_Communal_Den;talek;2014;09;t88175;maa,poty;747634;9837096
Lucky_Leopard_Den;talek;2014;09;t88181;alfe,blln,bnt,fxtr,goof,hrpy,lazr,yog;742437;9836924
Lucky_Leopard_Den;talek;2014;09;t88183;blln,fxtr,hrpy,lazr,yog;742437;9836924
Cash_Den;talek;2014;09;t88188;gofa,rngu;747481;9837043
DOC_Communal_Den;talek;2014;09;t88189;NA;747634;9837096
DOC_Communal_Den;talek;2014;10;t88191;rion;747634;9837096
Cash_Den;talek;2014;10;t88192;ali,brno,hex,pene,slwp,tian,tira;747481;9837043
DOC_Communal_Den;talek;2014;10;t88193;pces;747634;9837096
Dave's_Den;talek;2014;10;t88194;brno,decm,lamu,tato,tica;747491;9837478
Cash_Den;talek;2014;10;t88195;ali,decm,hex,rion,slwp,tian,tica,tira;747481;9837043
Lucky_Leopard_Den;talek;2014;10;t88206;bulm,buu,ted,yog;742437;9836924
Yoplait_Den;talek;2014;10;t88207;parc;741720;9836168
Cash_Den;talek;2014;10;t88212;bora;747481;9837043
Dicks_Den;talek;2014;10;t88213;byte,juba;747390;9837245
Dicks_Den;talek;2014;10;t88213.1;pene;747390;9837245
Dave's_Den;talek;2014;10;t88215;atac,bora,buar,byte,caha,ddma,decm,fay,gaza,goof,hel,hex,hope,juba,lust,mgta,pces,pene,rion,tira,trus,twst;747491;9837478
Dicks_Den;talek;2014;10;t88216;elpo;747390;9837245
Cash_Den;talek;2014;10;t88217;ali,hope,tica;747481;9837043
Cash_Den;talek;2014;10;t88225;hex;747481;9837043
Dave's_Den;talek;2014;10;t88226;atac,decm,fay,gaza,juba,trus,twst;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88235;flit,juno,meko;742437;9836924
Dave's_Den;talek;2014;10;t88236;atac,cten,fay,juba,pces,trus,ziti;747491;9837478
Dave's_Den;talek;2014;10;t88239;amaz,bora,brno,byte,cten,decm,fay,hel,hope,lamu,lust,mgta,neon,pces,pene,rion,robn,tira,ziti;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88250;blln,bulm,buu,ffl,goof,juno,lazr,tast,tato,yog;742437;9836924
Yoplait_Den;talek;2014;10;t88251;parc;741720;9836168
Lucky_Leopard_Den;talek;2014;10;t88252;goof,juno,tast,tato;742437;9836924
Cash_Den;talek;2014;10;t88254;atac,cybr,fay,hex,mgta,neon;747481;9837043
Cash_Den;talek;2014;10;t88256;hex,slwp;747481;9837043
Dave's_Den;talek;2014;10;t88257;atac,buar,fay,gofa,hel,lamu,lust,pica,rion,tira;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88265;bora,juno,rswl;742437;9836924
Lucky_Leopard_Den;talek;2014;10;t88273;alfe,blln,bora,bulm,buu,juno,lazr,rswl,yog;742437;9836924
Cash_Den;talek;2014;10;t88274;atac,fxtr,hex,hope,mgta,pces,slwp,tira;747481;9837043
Dave's_Den;talek;2014;10;t88275;adon,atac,buar,byte,chco,cybr,fay,gaza,gng,gofa,hel,rion,rngu,tato,tilt,trus,ziti;747491;9837478
Dave's_Den;talek;2014;10;t88291;atac,buar,cten,fay,fxtr,gaza,mgta,poty;747491;9837478
Cash_Den;talek;2014;10;t88292;baez,hex;747481;9837043
Dicks_Den;talek;2014;10;t88293;baez,ffl,hope,lamu,tica;747390;9837245
Lucky_Leopard_Den;talek;2014;10;t88294;alfe,bulm,buu,elpo,flit,gel,juno,meko,pbut,rswl,tast,tato,unag,yog;742437;9836924
Yoplait_Den;talek;2014;10;t88295;parc;741720;9836168
Lucky_Leopard_Den;talek;2014;10;t88302;baez,blln,bulm,buu,fw,hope,lazr,meko,rswl,tato,unag,yog;742437;9836924
Cash_Den;talek;2014;10;t88304;ali,merl,slwp;747481;9837043
Dicks_Den;talek;2014;10;t88306;buar,caha,cybr,fay,jlt,maa;747390;9837245
Lucky_Leopard_Den;talek;2014;10;t88308;bora,bulm,buu,dupe,flit,hope,lazr,meko,rswl,tnks,wrth;742437;9836924
Yoplait_Den;talek;2014;10;t88309;parc;741720;9836168
Yoplait_Den;talek;2014;10;t88316;parc;741720;9836168
Lucky_Leopard_Den;talek;2014;10;t88317;amaz,aqua,baez,blln,bora,bulm,buu,dupe,fw,hope,keng,lazr,poty,rswl,tast,tnks,unag,wrth,yog;742437;9836924
Cash_Den;talek;2014;10;t88318;hex,mgta,slwp,toad;747481;9837043
Dave's_Den;talek;2014;10;t88319;atac,bncl,caha,chle,fay,gng,hel,juba,merl,mgta,neon,pces,rion,robn,tira,trus;747491;9837478
Dave's_Den;talek;2014;10;t88324;buar,hel;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88329;alfe,aqua,blln,brgr,bulm,buu,ffl,goof,hrpy,juno,keng,lazr,robn,tast,unag,yog;742437;9836924
Yoplait_Den;talek;2014;10;t88338;parc;741720;9836168
Lucky_Leopard_Den;talek;2014;10;t88339;alfe,aqua,blln,brgr,bulm,buu,dupe,ffl,fw,gel,goof,hope,hrpy,ika,juno,keng,lazr,robn,rswl,tast,tato,tnks,unag,yog;742437;9836924
Cash_Den;talek;2014;10;t88340;hex,rpkn,slwp;747481;9837043
Dave's_Den;talek;2014;10;t88341;amaz,caha,cten,gng,juba,pces,rngu,trus,ziti;747491;9837478
Dave's_Den;talek;2014;10;t88343;brno,buar,gaza,pica;747491;9837478
Dicks_Den;talek;2014;10;t88345;brno,caha,decm,fay,gng,hel,juba,rion,tilt,tira;747390;9837245
Lucky_Leopard_Den;talek;2014;10;t88347;baez,blln,hrpy,lazr,yog;742437;9836924
Yoplait_Den;talek;2014;10;t88350;parc;741720;9836168
Lucky_Leopard_Den;talek;2014;10;t88357;alfe,aqua,baez,blln,bulm,buu,dupe,flit,fw,gel,goof,hope,hrpy,juno,keng,lazr,lust,maa,meko,parc,rswl,tast,twst,unag,yog;742437;9836924
Dicks_Den;talek;2014;10;t88359;caha,ffl,gng,tira;747390;9837245
Dicks_Den;talek;2014;10;t88360;caha,ffl,gng,tira;747390;9837245
Dave's_Den;talek;2014;10;t88361;buar,chle,hel,hex,jlt,mgta,pica,rion;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88366;aqua,baez,bulm,buu,juno,meko,rswl;742437;9836924
Yoplait_Den;talek;2014;10;t88370;parc;741720;9836168
Lucky_Leopard_Den;talek;2014;10;t88371;aqua,baez,blln,bora,bulm,dupe,flit,hope,hrpy,keng,lazr,tast,unag,yog;742437;9836924
Dave's_Den;talek;2014;10;t88373;buar,chle,decm,hel,rion,tira;747491;9837478
Cash_Den;talek;2014;10;t88375;ali,slwp;747481;9837043
Dicks_Den;talek;2014;10;t88376;caha,chco;747390;9837245
Dave's_Den;talek;2014;10;t88377;bora,buar,fay,gng,hel,rion,spng,tira;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88383;aqua,hrpy,merl,rpkn,yog;742437;9836924
Dave's_Den;talek;2014;10;t88388;ali;747491;9837478
Dicks_Den;talek;2014;10;t88389;buar,byte,cybr,rion,robn,tira;747390;9837245
Dave's_Den;talek;2014;10;t88390;ali;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88398;yog;742437;9836924
Lucky_Leopard_Den;talek;2014;10;t88400;parc;742437;9836924
Dicks_Den;talek;2014;10;t88410;atac,buar,caha,cten,gdfi,hex,mgta,rion,robn,slwp,tira;747390;9837245
Dave's_Den;talek;2014;10;t88414;ali;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88423;blln,juno,lazr,parc,tato;742437;9836924
Dave's_Den;talek;2014;10;t88432;NA;747491;9837478
Dicks_Den;talek;2014;10;t88443;atac,bncl,buar,byte,cten,decm,fay,ffl,gaza,gng,hex,khtm,mgta,neon,pces,poty,rion,slwp,tgpi,tica,tira,twst,umbr;747390;9837245
Dicks_Den;talek;2014;10;t88445;atac,buar,caha,hex,jlt,kesq,mgta,slwp,spng;747390;9837245
Dave's_Den;talek;2014;10;t88447;ali;747491;9837478
Dicks_Den;talek;2014;10;t88465;baez,buar,caha,chco,decm,fay,ffl,hel,hex,khtm,mgta,pica,rion,slwp,tgpi,tira,umbr;747390;9837245
Dave's_Den;talek;2014;10;t88472;lamu;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88474;bulm,buu,rswl,yog;742437;9836924
Lucky_Leopard_Den;talek;2014;10;t88485;blln,bulm,buu,fw,gel,lazr,parc,yog;742437;9836924
Lucky_Leopard_Den;talek;2014;10;t88494;blln,lazr,parc,rpkn,spng,tnks,wran,yog;742437;9836924
Dicks_Den;talek;2014;10;t88497;ali,buar;747390;9837245
Dicks_Den;talek;2014;10;t88498;brno,buar,caha,gng,hex,jlt,knot,lamu,neon,nybl,pces,rion,slwp,trus,umbr,wrth,ziti;747390;9837245
Dave's_Den;talek;2014;10;t88499;ali;747491;9837478
Dicks_Den;talek;2014;10;t88503;buar,hex;747390;9837245
Dicks_Den;talek;2014;10;t88523;amaz,baez,buar,caha,gaza,gng,pces,rion,slwp,tgpi,tica,umbr;747390;9837245
Dave's_Den;talek;2014;10;t88524;amaz,atac,gaza,pica,rion,tira;747491;9837478
DOC_Communal_Den;talek;2014;10;t88527;gaza;747634;9837096
Dicks_Den;talek;2014;10;t88531;buar,ziti;747390;9837245
Lucky_Leopard_Den;talek;2014;10;t88536;parc,robn;742437;9836924
Pond_Lugga_Crossing;talek;2014;10;t88537;bulm,buu;743070;9836024
Dicks_Den;talek;2014;10;t88544;birk,buar,gng,hex,pces,rion,rngu,tira,trus,umbr;747390;9837245
Dicks_Den;talek;2014;10;t88561;adon,atac,baez,buar,caha,chco,fay,gofa,hel,hex,mgta,pces,pica,poty,rion,slwp,tgpi,tilt,tira,trus,twst,umbr,wlow;747390;9837245
Lucky_Leopard_Den;talek;2014;10;t88567;blln,ffl,lazr,parc,tato,tnks;742437;9836924
Dicks_Den;talek;2014;10;t88570;ali,bncl,buar,caha,chle,cten,decm,fxtr,gng,hel,hope,juba,lamu,ludi,lust,maa,pces,pedo,rion,slwp,tira,trus,wrth;747390;9837245
Dave's_Den;talek;2014;10;t88571;buar,juba;747491;9837478
Lucky_Leopard_Den;talek;2014;10;t88582;brgr,ffl,tnks;742437;9836924
Dicks_Den;talek;2014;10;t88589;amaz,atac,baez,buar,caha,chco,chle,cten,decm,fay,fxtr,gng,gofa,hel,hex,hope,maa,mgta,pces,rion,slwp,tira,trus,twst,umbr,wrth;747390;9837245
Dicks_Den;talek;2014;10;t88591;bncl,bora,buar,caha,cten,cybr,decm,gaza,gofa,hel,hex,juba,kesq,khtm,lamu,lust,poty,rion,rpkn,slwp,tira,umbr;747390;9837245
Lucky_Leopard_Den;talek;2014;10;t88605;blln,fw,juno,lazr,parc,yog;742437;9836924
Cash_Den;talek;2014;10;t88607;atac,fay,gng,khtm;747481;9837043
Dicks_Den;talek;2014;10;t88611;ali,buar,umbr;747390;9837245
Dicks_Den;talek;2014;10;t88614;ali,buar,fay,mgta,pces,rion,slwp,toad,trus,umbr;747390;9837245
Dicks_Den;talek;2014;10;t88616;ali,baez,byte,caha,cart,cten,decm,hel,hex,hope,ludi,lust,pces,pedo,pica,rion,slwp,tira,trus,twst,umbr,wrth;747390;9837245
Dicks_Den;talek;2014;10;t88617;ali,buar,fay,gng,hel,khtm,neon,pces,tira,trus;747390;9837245
Lucky_Leopard_Den;talek;2014;10;t88623;blln,lazr,merl,parc,pbut;742437;9836924
Lucky_Leopard_Den;talek;2014;10;t88634;blln,lazr,yog;742437;9836924
Dicks_Den;talek;2014;10;t88636;NA;747390;9837245
Dicks_Den;talek;2014;10;t88639;buar,slwp;747390;9837245
Dicks_Den;talek;2014;10;t88641;atac,bncl,buar,caha,cten,fay,gofa,hel,hex,lamu,mgta,pica,rion,slwp,tira,umbr;747390;9837245
DOC_Communal_Den;talek;2014;10;t88643;baez,caha,gofa,trus;747634;9837096
Dicks_Den;talek;2014;10;t88645;buar,fay;747390;9837245
Dicks_Den;talek;2014;10;t88664;ali,buar,fay,slwp,tgpi;747390;9837245
Dicks_Den;talek;2014;10;t88668;atac,buar,caha,chco,chle,decm,fay,gng,gofa,hel,hex,mgta,pces,pica,rion,slwp,tato,tgpi,tira,trus,twst,umbr,ziti;747390;9837245
Dicks_Den;talek;2014;10;t88671;birk,bncl,brno,buar,decm,fxtr,maa,pene,poty,slwp,tgpi,twst,ziti;747390;9837245
Teapot_Tree_Crossing;talek;2014;10;t88671;birk,bncl,brno,buar,decm,fxtr,maa,pene,poty,slwp,tgpi,twst,ziti;747432;9837579
Kinda-See-Em_Den;talek;2014;10;t88684;dk;745124;9840497
Kinda_See_Em_Den_Three;talek;2014;10;t88686;ahi;745114;9840561
Dicks_Den;talek;2014;10;t88687;baez,bncl,byte,caha,chle,cybr,gng,gofa,hel,hex,maa,mgta,pica,rion,saki,slwp,tira;747390;9837245
Den_One_Creek_Den_Complex;talek;2014;10;t88692;brno,byte,caha,chco,chle,cten,ddma,decm,gaza,hel,hope,juba,kesq,khtm,lamu,pces,pene,rion,tica,tira,trus,twst,wrth,xena;747634;9837096
Den_One_Creek_Den_Complex;talek;2014;10;t88693;ziti;747634;9837096
Dicks_Den;talek;2014;10;t88694;ali,bora,fay,gng,hex,ludi,mgta,neon,pedo,rngu,slwp;747390;9837245
DOC_Den_2;talek;2014;10;t88695;buar,byte,caha,chle,cten,ddma,decm,fay,gng,hel,hope,neon,pces,rngu,tica,tira,trus,twst,wrth,xena;747700;9837031
DOC_Communal_Den;talek;2014;11;t88705;lust,pene,ziti;747634;9837096
DOC_Communal_Den;talek;2014;11;t88706;hel;747634;9837096
DOC_Communal_Den;talek;2014;11;t88707;buar;747634;9837096
DOC_Communal_Den;talek;2014;11;t88709;atac,byte,chle,cten,decm,fay,hel,juba,lust,pica,rion,robn,tira;747634;9837096
DOC_Communal_Den;talek;2014;11;t88711;chle,hel,lust;747634;9837096
Dicks_Den;talek;2014;11;t88712;brno,mgta,pces,robn,trus,twst;747390;9837245
Kinda-See-Em_Den;talek;2014;11;t88720;roos;745124;9840497
DOC_Communal_Den;talek;2014;11;t88724;hel,hex,rion,tira,umbr;747634;9837096
Dicks_Den;talek;2014;11;t88725;ali;747390;9837245
DOC_Communal_Den;talek;2014;11;t88726;decm,umbr;747634;9837096
DOC_Den_2;talek;2014;11;t88730;caha,cten,fay,gng,hel,hex,hope,khtm,rion,tira,umbr;747700;9837031
DOC_Communal_Den;talek;2014;11;t88731;baez,buar,caha,cten,ddma,fay,fxtr,gng,hel,rion,umbr;747634;9837096
Dicks_Den;talek;2014;11;t88732;buar,cten,fay,hel,juba,lust,neon,pica;747390;9837245
Dicks_Den;talek;2014;11;t88748;bncl,byte,decm,lamu,mgta,slwp;747390;9837245
DOC_Communal_Den;talek;2014;11;t88754;NA;747634;9837096
Dicks_Den;talek;2014;11;t88755;ali,slwp;747390;9837245
DOC_Den_2;talek;2014;11;t88757;buar;747700;9837031
DOC_Communal_Den;talek;2014;11;t88758;caha,cten,ffl,gng,hel,hex,pces,poty,rion,tgpi,tira,toad,trus,wlow;747634;9837096
Dicks_Den;talek;2014;11;t88759;bncl,caha,cten,gng,hel,hope,jlt,mgta,rion,slwp,tgpi;747390;9837245
Kinda_See_Em_Den_Three;talek;2014;11;t88769;adon,kto,lyco,muga,styr;745114;9840561
DOC_Den_2;talek;2014;11;t88771;baez,buar,caha,decm,elpo,goof,hex,hope,khtm,lamu,lust,neon,pces,pica,tgpi,tira,toad,trus,twst;747700;9837031
Dicks_Den;talek;2014;11;t88773;ali,atac,ffl,hope,khtm,slwp;747390;9837245
DOC_Communal_Den;talek;2014;11;t88774;byte,caha,cybr,decm,fay,ffl,fxtr,gng,hel,hex,hope,mgta,neon,pces,poty,rion,tica,tira,trus,twst,umbr,wrth;747634;9837096
