session;landmark_id;date;year;month;day;clan;utme;utmn;category
t38238;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-05-29;2003;05;29;talek;753681;9837484;d
t38256;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-06-02;2003;06;02;talek;753681;9837484;d
t38372;Plantation_Den;2003-06-16;2003;06;16;talek;746293;9839498;d
t38387;Plantation_Den;2003-06-19;2003;06;19;talek;746293;9839498;d
t38388;Plantation_Den;2003-06-20;2003;06;20;talek;746293;9839498;d
t38394;Plantation_Den;2003-06-20;2003;06;20;talek;746293;9839498;d
t38398;Plantation_Den;2003-06-21;2003;06;21;talek;746293;9839498;d
t38408;Plantation_Den;2003-06-21;2003;06;21;talek;746293;9839498;d
t38409;Plantation_Den;2003-06-22;2003;06;22;talek;746293;9839498;d
t38417;Plantation_Den;2003-06-22;2003;06;22;talek;746293;9839498;d
t38422;Plantation_Den;2003-06-23;2003;06;23;talek;746293;9839498;d
t38431;Plantation_Den;2003-06-24;2003;06;24;talek;746293;9839498;d
t38435;Plantation_Den;2003-06-24;2003;06;24;talek;746293;9839498;d
t38439;Plantation_Den;2003-06-25;2003;06;25;talek;746293;9839498;d
t38443;Plantation_Den;2003-06-26;2003;06;26;talek;746293;9839498;d
t38453;Plantation_Den;2003-06-27;2003;06;27;talek;746293;9839498;d
t38468;Plantation_Den;2003-06-27;2003;06;27;talek;746293;9839498;d
t38471;Plantation_Den;2003-06-28;2003;06;28;talek;746293;9839498;d
t38484;Plantation_Den;2003-06-29;2003;06;29;talek;746293;9839498;d
t38486;Plantation_Den;2003-06-30;2003;06;30;talek;746293;9839498;d
t38496;Plantation_Den;2003-06-30;2003;06;30;talek;746293;9839498;d
t38525;Plantation_Den;2003-07-03;2003;07;03;talek;746293;9839498;d
t38528;Plantation_Den;2003-07-04;2003;07;04;talek;746293;9839498;d
t38546;Plantation_Den;2003-07-06;2003;07;06;talek;746293;9839498;d
t38564;Plantation_Den;2003-07-08;2003;07;08;talek;746293;9839498;d
t38584;Plantation_Den;2003-07-12;2003;07;12;talek;746293;9839498;d
t38599;Plantation_Den;2003-07-12;2003;07;12;talek;746293;9839498;d
t38627;Plantation_Den;2003-07-15;2003;07;15;talek;746293;9839498;d
t38639;Plantation_Den;2003-07-15;2003;07;15;talek;746293;9839498;d
t38651;Plantation_Den;2003-07-17;2003;07;17;talek;746293;9839498;d
t38685;Doom's_Day_Den;2003-07-20;2003;07;20;talek;747037;9838562;d
t38702;Doom's_Day_Den;2003-07-23;2003;07;23;talek;747037;9838562;d
t38708;Doom's_Day_Den;2003-07-25;2003;07;25;talek;747037;9838562;d
t38728;Doom's_Day_Den;2003-07-26;2003;07;26;talek;747037;9838562;d
t38734;Doom's_Day_Den;2003-07-27;2003;07;27;talek;747037;9838562;d
t38741;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-07-27;2003;07;27;talek;753681;9837484;d
t38754;Doom's_Day_Den;2003-07-28;2003;07;28;talek;747037;9838562;d
t38767;Doom's_Day_Den;2003-07-29;2003;07;29;talek;747037;9838562;d
t38777;Magic_Bush_Den;2003-07-30;2003;07;30;talek;746745;9838653;d
t38779;Doom's_Day_Den;2003-07-30;2003;07;30;talek;747037;9838562;d
t38794;Doom's_Day_Den;2003-07-31;2003;07;31;talek;747037;9838562;d
t38797;Doom's_Day_Den;2003-07-31;2003;07;31;talek;747037;9838562;d
t38805;Magic_Bush_Den;2003-08-01;2003;08;01;talek;746745;9838653;d
t38807;Doom's_Day_Den;2003-08-01;2003;08;01;talek;747037;9838562;d
t38810;Doom's_Day_Den;2003-08-01;2003;08;01;talek;747037;9838562;d
t38812;Doom's_Day_Den;2003-08-02;2003;08;02;talek;747037;9838562;d
t38822;Magic_Bush_Den;2003-08-02;2003;08;02;talek;746745;9838653;d
t38830;Magic_Bush_Den;2003-08-03;2003;08;03;talek;746745;9838653;d
t38846;Magic_Bush_Den;2003-08-04;2003;08;04;talek;746745;9838653;d
t38848;Magic_Bush_Den;2003-08-05;2003;08;05;talek;746745;9838653;d
t38853;Tumo_Hill_Den;2003-08-05;2003;08;05;talek;752769;9838944;d
t38854;Doom's_Day_Den;2003-08-05;2003;08;05;talek;747037;9838562;d
t38855;Doom's_Day_Den;2003-08-06;2003;08;06;talek;747037;9838562;d
t38872;Magic_Bush_Den;2003-08-06;2003;08;06;talek;746745;9838653;d
t38886;Tumo_Hill_Den;2003-08-08;2003;08;08;talek;752769;9838944;d
t38887;Doom's_Day_Den;2003-08-08;2003;08;08;talek;747037;9838562;d
t38898;Doom's_Day_Den;2003-08-08;2003;08;08;talek;747037;9838562;d
t38900;Doom's_Day_Den;2003-08-09;2003;08;09;talek;747037;9838562;d
t38911;Tumo_Hill_Den;2003-08-09;2003;08;09;talek;752769;9838944;d
t38912;Doom's_Day_Den;2003-08-10;2003;08;10;talek;747037;9838562;d
t38914;Magic_Bush_Den;2003-08-10;2003;08;10;talek;746745;9838653;d
t38927;Doom's_Day_Den;2003-08-10;2003;08;10;talek;747037;9838562;d
t38929;Tumo_Hill_Den;2003-08-11;2003;08;11;talek;752769;9838944;d
t38934;Magic_Bush_Den;2003-08-12;2003;08;12;talek;746745;9838653;d
t38945;Magic_Bush_Den;2003-08-14;2003;08;14;talek;746745;9838653;d
t38956;Doom's_Day_Den;2003-08-15;2003;08;15;talek;747037;9838562;d
t38970;Magic_Bush_Den;2003-08-17;2003;08;17;talek;746745;9838653;d
t38993;Plantation_Den;2003-08-23;2003;08;23;talek;746293;9839498;d
t39000;Tumo_Hill_Den;2003-08-23;2003;08;23;talek;752769;9838944;d
t39002;Plantation_Den;2003-08-24;2003;08;24;talek;746293;9839498;d
t39017;Plantation_Den;2003-08-25;2003;08;25;talek;746293;9839498;d
t39029;Plantation_Den;2003-09-01;2003;09;01;talek;746293;9839498;d
t39037;Plantation_Den;2003-09-02;2003;09;02;talek;746293;9839498;d
t39063;Plantation_Den;2003-09-02;2003;09;02;talek;746293;9839498;d
t39064;Plantation_Den;2003-09-03;2003;09;03;talek;746293;9839498;d
t39094;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-05;2003;09;05;talek;753524;9837427;d
t39095;Plantation_Den;2003-09-06;2003;09;06;talek;746293;9839498;d
t39100;Plantation_Den;2003-09-06;2003;09;06;talek;746293;9839498;d
t39116;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-08;2003;09;08;talek;753524;9837427;d
t39118;Plantation_Den;2003-09-09;2003;09;09;talek;746293;9839498;d
t39128;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-10;2003;09;10;talek;753524;9837427;d
t39129;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-11;2003;09;11;talek;753524;9837427;d
t39146;Plantation_Den;2003-09-12;2003;09;12;talek;746293;9839498;d
t39147;Plantation_Den;2003-09-12;2003;09;12;talek;746293;9839498;d
t39160;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-12;2003;09;12;talek;753524;9837427;d
t39161;Plantation_Den;2003-09-12;2003;09;12;talek;746293;9839498;d
t39169;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-14;2003;09;14;talek;753524;9837427;d
t39178;Plantation_Den;2003-09-15;2003;09;15;talek;746293;9839498;d
t39179;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-16;2003;09;16;talek;753524;9837427;d
t39185;Plantation_Den;2003-09-16;2003;09;16;talek;746293;9839498;d
t39197;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-17;2003;09;17;talek;753524;9837427;d
t39198;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-09-17;2003;09;17;talek;753681;9837484;d
t39211;Plantation_Den;2003-09-17;2003;09;17;talek;746293;9839498;d
t39228;Plantation_Den;2003-09-19;2003;09;19;talek;746293;9839498;d
t39240;Plantation_Den;2003-09-19;2003;09;19;talek;746293;9839498;d
t39258;Plantation_Den;2003-09-21;2003;09;21;talek;746293;9839498;d
t39271;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-21;2003;09;21;talek;753524;9837427;d
t39275;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-22;2003;09;22;talek;753524;9837427;d
t39277;Plantation_Den;2003-09-23;2003;09;23;talek;746293;9839498;d
t39287;Plantation_Den;2003-09-23;2003;09;23;talek;746293;9839498;d
t39292;Plantation_Den;2003-09-24;2003;09;24;talek;746293;9839498;d
t39293;Sunrise_Valley_Communal_Den/Natal_Den;2003-09-25;2003;09;25;talek;753524;9837427;d
t39301;Plantation_Den;2003-09-30;2003;09;30;talek;746293;9839498;d
t39303;Plantation_Den;2003-10-01;2003;10;01;talek;746293;9839498;d
t39312;Sunrise_Valley_Communal_Den/Natal_Den;2003-10-01;2003;10;01;talek;753524;9837427;d
t39313;Plantation_Den;2003-10-02;2003;10;02;talek;746293;9839498;d
t39322;Plantation_Den;2003-10-02;2003;10;02;talek;746293;9839498;d
t39324;Plantation_Den;2003-10-03;2003;10;03;talek;746293;9839498;d
t39337;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-04;2003;10;04;talek;753681;9837484;d
t39339;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-05;2003;10;05;talek;753681;9837484;d
t39355;Plantation_Den;2003-10-06;2003;10;06;talek;746293;9839498;d
t39369;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-07;2003;10;07;talek;753681;9837484;d
t39384;Plantation_Den;2003-10-08;2003;10;08;talek;746293;9839498;d
t39387;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-09;2003;10;09;talek;753681;9837484;d
t39396;Plantation_Den;2003-10-10;2003;10;10;talek;746293;9839498;d
t394;Plantation_Den;1989-02-20;1989;02;20;talek;746293;9839498;d
t39433;Plantation_Den;2003-10-11;2003;10;11;talek;746293;9839498;d
t39445;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-13;2003;10;13;talek;753681;9837484;d
t39447;Plantation_Den;2003-10-14;2003;10;14;talek;746293;9839498;d
t39460;Plantation_Den;2003-10-14;2003;10;14;talek;746293;9839498;d
t39461;Plantation_Den;2003-10-15;2003;10;15;talek;746293;9839498;d
t39479;Plantation_Den;2003-10-15;2003;10;15;talek;746293;9839498;d
t39496;Plantation_Den;2003-10-17;2003;10;17;talek;746293;9839498;d
t39520;Plantation_Den;2003-10-19;2003;10;19;talek;746293;9839498;d
t39522;Plantation_Den;2003-10-20;2003;10;20;talek;746293;9839498;d
t39541;Plantation_Den;2003-10-20;2003;10;20;talek;746293;9839498;d
t39543;Plantation_Den;2003-10-20;2003;10;20;talek;746293;9839498;d
t39547;Plantation_Den;2003-10-21;2003;10;21;talek;746293;9839498;d
t39552;Plantation_Den;2003-10-22;2003;10;22;talek;746293;9839498;d
t39572;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-22;2003;10;22;talek;753681;9837484;d
t39599;Plantation_Den;2003-10-23;2003;10;23;talek;746293;9839498;d
t39603;Plantation_Den;2003-10-24;2003;10;24;talek;746293;9839498;d
t39625;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-26;2003;10;26;talek;753681;9837484;d
t39641;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-26;2003;10;26;talek;753681;9837484;d
t39642;Plantation_Den;2003-10-27;2003;10;27;talek;746293;9839498;d
t39660;Plantation_Den;2003-10-27;2003;10;27;talek;746293;9839498;d
t39663;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-10-28;2003;10;28;talek;753681;9837484;d
t39703;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-01;2003;11;01;talek;753681;9837484;d
t39704;Plantation_Den;2003-11-02;2003;11;02;talek;746293;9839498;d
t39722;Doom's_Day_Den;2003-11-02;2003;11;02;talek;747037;9838562;d
t39724;Doom's_Day_Den;2003-11-03;2003;11;03;talek;747037;9838562;d
t39742;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-04;2003;11;04;talek;753681;9837484;d
t39744;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-04;2003;11;04;talek;753681;9837484;d
t39754;Doom's_Day_Den;2003-11-07;2003;11;07;talek;747037;9838562;d
t39799;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-08;2003;11;08;talek;753681;9837484;d
t39816;Doom's_Day_Den;2003-11-09;2003;11;09;talek;747037;9838562;d
t39828;Doom's_Day_Den;2003-11-12;2003;11;12;talek;747037;9838562;d
t39850;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-12;2003;11;12;talek;753681;9837484;d
t39852;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-13;2003;11;13;talek;753681;9837484;d
t39870;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-14;2003;11;14;talek;753681;9837484;d
t39924;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-17;2003;11;17;talek;753681;9837484;d
t39945;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-19;2003;11;19;talek;753681;9837484;d
t39958;Doom's_Day_Den;2003-11-19;2003;11;19;talek;747037;9838562;d
t39960;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-20;2003;11;20;talek;753681;9837484;d
t39962;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-21;2003;11;21;talek;753681;9837484;d
t39974;Doom's_Day_Den;2003-11-21;2003;11;21;talek;747037;9838562;d
t40001;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-22;2003;11;22;talek;753681;9837484;d
t40009;Paradise_Den;2003-11-24;2003;11;24;talek;746378;9836793;d
t40019;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-24;2003;11;24;talek;753681;9837484;d
t40021;Paradise_Den;2003-11-27;2003;11;27;talek;746378;9836793;d
t40031;Paradise_Den;2003-11-28;2003;11;28;talek;746378;9836793;d
t40038;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-28;2003;11;28;talek;753681;9837484;d
t40044;Paradise_Den;2003-11-29;2003;11;29;talek;746378;9836793;d
t40063;Paradise_Den;2003-11-29;2003;11;29;talek;746378;9836793;d
t40064;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-30;2003;11;30;talek;753681;9837484;d
t40066;Paradise_Den;2003-11-30;2003;11;30;talek;746378;9836793;d
t40084;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-11-30;2003;11;30;talek;753681;9837484;d
t40089;Paradise_Den;2003-12-01;2003;12;01;talek;746378;9836793;d
t40105;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-01;2003;12;01;talek;753681;9837484;d
t40113;Paradise_Den;2003-12-02;2003;12;02;talek;746378;9836793;d
t40123;Paradise_Den;2003-12-02;2003;12;02;talek;746378;9836793;d
t40125;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-03;2003;12;03;talek;753681;9837484;d
t40130;Paradise_Den;2003-12-03;2003;12;03;talek;746378;9836793;d
t40153;Paradise_Den;2003-12-12;2003;12;12;talek;746378;9836793;d
t40174;Paradise_Den;2003-12-14;2003;12;14;talek;746378;9836793;d
t40185;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-14;2003;12;14;talek;753681;9837484;d
t40186;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-15;2003;12;15;talek;753681;9837484;d
t40234;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-18;2003;12;18;talek;753681;9837484;d
t40256;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-19;2003;12;19;talek;753681;9837484;d
t40302;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-20;2003;12;20;talek;753681;9837484;d
t40323;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-22;2003;12;22;talek;753681;9837484;d
t40324;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-23;2003;12;23;talek;753681;9837484;d
t40343;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-24;2003;12;24;talek;753681;9837484;d
t40379;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-26;2003;12;26;talek;753681;9837484;d
t40386;Aardwolf_Communal_Den;2003-12-26;2003;12;26;talek;745294;9838050;d
t40390;Aardwolf_Communal_Den;2003-12-26;2003;12;26;talek;745294;9838050;d
t40394;Aardwolf_Communal_Den;2003-12-26;2003;12;26;talek;745294;9838050;d
t40412;Aardwolf_Communal_Den;2003-12-27;2003;12;27;talek;745294;9838050;d
t40414;Fever_Tree_Natal_Den/Communal_Den_Complex;2003-12-28;2003;12;28;talek;753681;9837484;d
t40416;Aardwolf_Communal_Den;2003-12-28;2003;12;28;talek;745294;9838050;d
t40424;Aardwolf_Communal_Den;2003-12-28;2003;12;28;talek;745294;9838050;d
t40435;Aardwolf_Communal_Den;2003-12-29;2003;12;29;talek;745294;9838050;d
t40437;Aardwolf_Communal_Den;2003-12-29;2003;12;29;talek;745294;9838050;d
t40443;Aardwolf_Communal_Den;2003-12-29;2003;12;29;talek;745294;9838050;d
t40449;Aardwolf_Communal_Den;2003-12-30;2003;12;30;talek;745294;9838050;d
t40452;Aardwolf_Communal_Den;2003-12-31;2003;12;31;talek;745294;9838050;d
t43461;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-01;2004;01;01;talek;753681;9837484;d
t43469;Aardwolf_Communal_Den;2004-01-02;2004;01;02;talek;745294;9838050;d
t43477;Aardwolf_Communal_Den;2004-01-02;2004;01;02;talek;745294;9838050;d
t43479;Aardwolf_Communal_Den;2004-01-02;2004;01;02;talek;745294;9838050;d
t43481;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-03;2004;01;03;talek;753681;9837484;d
t43495;Aardwolf_Communal_Den;2004-01-03;2004;01;03;talek;745294;9838050;d
t43516;Aardwolf_Communal_Den;2004-01-04;2004;01;04;talek;745294;9838050;d
t43522;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-06;2004;01;06;talek;753681;9837484;d
t43528;Aardwolf_Communal_Den;2004-01-06;2004;01;06;talek;745294;9838050;d
t43534;Aardwolf_Communal_Den;2004-01-06;2004;01;06;talek;745294;9838050;d
t43535;Aardwolf_Communal_Den;2004-01-06;2004;01;06;talek;745294;9838050;d
t43542;Aardwolf_Communal_Den;2004-01-07;2004;01;07;talek;745294;9838050;d
t43566;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-08;2004;01;08;talek;753681;9837484;d
t43568;Aardwolf_Communal_Den;2004-01-08;2004;01;08;talek;745294;9838050;d
t43578;Aardwolf_Communal_Den;2004-01-08;2004;01;08;talek;745294;9838050;d
t43585;Aardwolf_Communal_Den;2004-01-09;2004;01;09;talek;745294;9838050;d
t43593;Aardwolf_Communal_Den;2004-01-09;2004;01;09;talek;745294;9838050;d
t43598;Aardwolf_Communal_Den;2004-01-09;2004;01;09;talek;745294;9838050;d
t43604;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-11;2004;01;11;talek;753681;9837484;d
t43620;Aardwolf_Communal_Den;2004-01-12;2004;01;12;talek;745294;9838050;d
t43630;Aardwolf_Communal_Den;2004-01-13;2004;01;13;talek;745294;9838050;d
t43639;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-14;2004;01;14;talek;753681;9837484;d
t43644;Aardwolf_Communal_Den;2004-01-15;2004;01;15;talek;745294;9838050;d
t43654;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-15;2004;01;15;talek;753681;9837484;d
t43655;Aardwolf_Communal_Den;2004-01-17;2004;01;17;talek;745294;9838050;d
t43658;Aardwolf_Communal_Den;2004-01-17;2004;01;17;talek;745294;9838050;d
t43660;Aardwolf_Communal_Den;2004-01-17;2004;01;17;talek;745294;9838050;d
t43673;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-25;2004;01;25;talek;753681;9837484;d
t43675;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-26;2004;01;26;talek;753681;9837484;d
t43681;Aardwolf_Communal_Den;2004-01-26;2004;01;26;talek;745294;9838050;d
t43695;Aardwolf_Communal_Den;2004-01-26;2004;01;26;talek;745294;9838050;d
t43698;Aardwolf_Communal_Den;2004-01-27;2004;01;27;talek;745294;9838050;d
t43705;Aardwolf_Communal_Den;2004-01-27;2004;01;27;talek;745294;9838050;d
t43708;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-28;2004;01;28;talek;753681;9837484;d
t43709;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-28;2004;01;28;talek;753681;9837484;d
t43714;Aardwolf_Communal_Den;2004-01-28;2004;01;28;talek;745294;9838050;d
t43739;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-01-29;2004;01;29;talek;753681;9837484;d
t43740;Aardwolf_Communal_Den;2004-02-01;2004;02;01;talek;745294;9838050;d
t43749;Aardwolf_Communal_Den;2004-02-02;2004;02;02;talek;745294;9838050;d
t43767;Aardwolf_Communal_Den;2004-02-04;2004;02;04;talek;745294;9838050;d
t43775;Aardwolf_Communal_Den;2004-02-04;2004;02;04;talek;745294;9838050;d
t43788;Aardwolf_Communal_Den;2004-02-05;2004;02;05;talek;745294;9838050;d
t43798;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-02-05;2004;02;05;talek;753681;9837484;d
t43804;Aardwolf_Communal_Den;2004-02-06;2004;02;06;talek;745294;9838050;d
t43807;Aardwolf_Communal_Den;2004-02-06;2004;02;06;talek;745294;9838050;d
t43814;Ranger_Den;2004-02-06;2004;02;06;talek;745281;9840331;d
t43828;Ranger_Den;2004-02-07;2004;02;07;talek;745281;9840331;d
t43847;Ranger_Den;2004-02-09;2004;02;09;talek;745281;9840331;d
t43848;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-02-10;2004;02;10;talek;753681;9837484;d
t43872;Aardwolf_Communal_Den;2004-02-11;2004;02;11;talek;745294;9838050;d
t43890;Ranger_Den;2004-02-11;2004;02;11;talek;745281;9840331;d
t43898;Ranger_Den;2004-02-12;2004;02;12;talek;745281;9840331;d
t43907;Aardwolf_Communal_Den;2004-02-12;2004;02;12;talek;745294;9838050;d
t43911;Ranger_Den;2004-02-12;2004;02;12;talek;745281;9840331;d
t43939;Ranger_Den;2004-02-14;2004;02;14;talek;745281;9840331;d
t43948;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-02-15;2004;02;15;talek;753681;9837484;d
t43952;Ranger_Den;2004-02-15;2004;02;15;talek;745281;9840331;d
t43962;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-02-17;2004;02;17;talek;753681;9837484;d
t43964;Ranger_Den;2004-02-18;2004;02;18;talek;745281;9840331;d
t43988;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-02-19;2004;02;19;talek;753681;9837484;d
t43999;Ranger_Den;2004-02-20;2004;02;20;talek;745281;9840331;d
t44038;Fever_Tree_Natal_Den/Communal_Den_Complex;2004-02-25;2004;02;25;talek;753681;9837484;d
t44051;Ranger_Den;2004-02-26;2004;02;26;talek;745281;9840331;d
t44085;No_See_Em_Den;2004-03-02;2004;03;02;talek;744984;9840806;d
t44281;No_See_Em_Den;2004-03-22;2004;03;22;talek;744984;9840806;d
t44294;No_See_Em_Den;2004-03-23;2004;03;23;talek;744984;9840806;d
t44343;No_See_Em_Den;2004-03-25;2004;03;25;talek;744984;9840806;d
t44369;No_See_Em_Den;2004-03-25;2004;03;25;talek;744984;9840806;d
t44387;No_See_Em_Den;2004-03-26;2004;03;26;talek;744984;9840806;d
t44409;No_See_Em_Den;2004-03-27;2004;03;27;talek;744984;9840806;d
t44422;No_See_Em_Den;2004-03-28;2004;03;28;talek;744984;9840806;d
t44439;No_See_Em_Den;2004-03-29;2004;03;29;talek;744984;9840806;d
t44471;No_See_Em_Den;2004-04-04;2004;04;04;talek;744984;9840806;d
t44487;No_See_Em_Den;2004-04-05;2004;04;05;talek;744984;9840806;d
t44504;No_See_Em_Den;2004-04-05;2004;04;05;talek;744984;9840806;d
t44527;No_See_Em_Den;2004-04-07;2004;04;07;talek;744984;9840806;d
t44544;No_See_Em_Den;2004-04-08;2004;04;08;talek;744984;9840806;d
t44612;No_See_Em_Den;2004-04-16;2004;04;16;talek;744984;9840806;d
t48034;Plantation_Den;2004-05-31;2004;05;31;talek;746293;9839498;d
t48046;Plantation_Den;2004-06-01;2004;06;01;talek;746293;9839498;d
t48065;Plantation_Den;2004-06-02;2004;06;02;talek;746293;9839498;d
t48079;Plantation_Den;2004-06-03;2004;06;03;talek;746293;9839498;d
t48083;Plantation_Den;2004-06-03;2004;06;03;talek;746293;9839498;d
t48100;Plantation_Den;2004-06-04;2004;06;04;talek;746293;9839498;d
t48108;Plantation_Den;2004-06-05;2004;06;05;talek;746293;9839498;d
t48124;Plantation_Den;2004-06-05;2004;06;05;talek;746293;9839498;d
t48144;Plantation_Den;2004-06-06;2004;06;06;talek;746293;9839498;d
t48157;Plantation_Den;2004-06-07;2004;06;07;talek;746293;9839498;d
t48164;Plantation_Den;2004-06-07;2004;06;07;talek;746293;9839498;d
t48192;Plantation_Den;2004-06-09;2004;06;09;talek;746293;9839498;d
t48194;Plantation_Den;2004-06-09;2004;06;09;talek;746293;9839498;d
t48195;Plantation_Den;2004-06-10;2004;06;10;talek;746293;9839498;d
